"gene","score","rank"
"Dipk1b",0.0402357127524921,4281
"Prrg1",0.0401662265486253,4282
"Gpld1",0.0399377513930162,4283
"Sft2d2",0.0399269124751628,4284
"Cep152",0.0397705237159263,4285
"Yes1",0.0397705237159263,4286
"Rpl13",0.0397072021202676,4287
"Mtres1",0.0396966781764671,4288
"Ubqln4",0.0396966781764671,4289
"Uox",0.0396644718133362,4290
"Hpf1",0.0396505463171313,4291
"Pag1",0.0396505463171313,4292
"S2bpcox16",0.0394307470449607,4293
"Hivep1",0.0394119775151409,4294
"Fdx1",0.0393991325155525,4295
"Bach1",0.0392543150324856,4296
"Ube2b",0.0392543150324856,4297
"Zfp182",0.0392543150324856,4298
"Ankrd34b",0.0392344727424904,4299
"Gtpbp2",0.0392344727424904,4300
"Hdhd2",0.0392344727424904,4301
"Senp3",0.0392344727424904,4302
"Ssbp4",0.0392344727424904,4303
"4922502B01Rik",0.0392265091126778,4304
"Abhd17b",0.0392265091126778,4305
"Det1",0.0391444376030497,4306
"Klf11",0.0391444376030497,4307
"Tln1",0.0391420760918779,4308
"Smim1",0.0387575250644738,4309
"Aph1c",0.0386849648332047,4310
"Zscan12",0.0386411694092168,4311
"1110065P20Rik",0.0386283973965149,4312
"Gm6277",0.0386283973965149,4313
"Slc25a45",0.0386283973965149,4314
"Top3a",0.0386283973965149,4315
"Zfp280b",0.0386283973965149,4316
"Dab2ip",0.0386226652746912,4317
"Gm40055",0.0385717340473882,4318
"Zdhhc5",0.0385717340473882,4319
"Mid1ip1",0.0384481255104471,4320
"Actr3",0.0382845680216522,4321
"Gm48893",0.0382845680216522,4322
"Mtx2",0.0382845680216522,4323
"Plod3",0.0381865991549042,4324
"1110046J04Rik",0.0381713358046757,4325
"Birc2",0.0381713358046757,4326
"Clasrp",0.0381713358046757,4327
"Cldn34c1",0.0381713358046757,4328
"Dpy30",0.0381713358046757,4329
"Dusp10",0.0381713358046757,4330
"Fbxo6",0.0381713358046757,4331
"Gm16958",0.0381713358046757,4332
"Hdac3",0.0381713358046757,4333
"Mfng",0.0381713358046757,4334
"Nadsyn1",0.0381713358046757,4335
"Nppa",0.0381713358046757,4336
"Psma2",0.0381713358046757,4337
"Tmem47",0.0381713358046757,4338
"Tulp3",0.0381713358046757,4339
"Utp11",0.0381713358046757,4340
"Trappc2",0.0381654166772062,4341
"2510039O18Rik",0.0381538840381649,4342
"Actl6a",0.0381233768680932,4343
"Batf3",0.0381233768680932,4344
"Cmc1",0.0381233768680932,4345
"Gm32483",0.0381233768680932,4346
"Snx5",0.0381233768680932,4347
"Wbp11",0.0381233768680932,4348
"1600029O15Rik",0.0380431928786092,4349
"Faf2",0.0380431928786092,4350
"Kcnab2",0.0380431928786092,4351
"Rrbp1",0.0380237526720156,4352
"Suclg2",0.0380237526720156,4353
"Inip",0.0379230392551694,4354
"Epc2",0.0377161663327871,4355
"Mcee",0.0376553786075921,4356
"Rcn1",0.037396505791015,4357
"Trmt6",0.0373681608041774,4358
"Blcap",0.0369067727127829,4359
"Gm36117",0.0369067727127829,4360
"Pard6a",0.0369067727127829,4361
"Trpc1",0.0369067727127829,4362
"Trmu",0.0368444367797332,4363
"Rtca",0.0368139292995094,4364
"Acvr1",0.0367647711462737,4365
"Sp1",0.0367647711462737,4366
"Arhgap44",0.0367451666194677,4367
"Pou3f3",0.0367451666194677,4368
"Fam20c",0.0367278126642384,4369
"Mapk7",0.0366556448356529,4370
"Ccnq",0.0366498603432351,4371
"Pcmt1",0.0366498603432351,4372
"Mgat5b",0.036586409892721,4373
"Arl14ep",0.0365067669113769,4374
"Dazap1",0.0364713170375671,4375
"Ess2",0.0364713170375671,4376
"Lrp8os2",0.0364713170375671,4377
"Ndufa13",0.0364713170375671,4378
"Abhd17a",0.0364629905124938,4379
"4833439F03Rik",0.0364401360187429,4380
"F12",0.0364401360187429,4381
"Inca1",0.0364401360187429,4382
"4933405L10Rik",0.0364178829315025,4383
"Clcn3",0.0364178829315025,4384
"Med6",0.0364178829315025,4385
"Wdfy4",0.0364178829315025,4386
"4930445K14Rik",0.0363758026418869,4387
"Fkbp5",0.0363758026418869,4388
"Hprt1",0.0363758026418869,4389
"Mmp11",0.0363758026418869,4390
"Nudt6",0.0363758026418869,4391
"Pcdh18",0.0363758026418869,4392
"Rassf10",0.0363758026418869,4393
"Ripply2",0.0363758026418869,4394
"Slc17a6",0.0363758026418869,4395
"Tmem126a",0.0363758026418869,4396
"Tmem199",0.0363758026418869,4397
"Rnf112",0.0362500031926335,4398
"Apc2",0.0358527718641273,4399
"Cbx3-ps6",0.0358527718641273,4400
"Cenpu",0.0358527718641273,4401
"Clp1",0.0358527718641273,4402
"Crem",0.0358527718641273,4403
"Dclre1c",0.0358527718641273,4404
"Hmgcs2",0.0358527718641273,4405
"Inava",0.0358527718641273,4406
"Kcnc1",0.0358527718641273,4407
"Lpgat1",0.0358527718641273,4408
"Man2a1",0.0358527718641273,4409
"Mocs1",0.0358527718641273,4410
"Pcdhgb5",0.0358527718641273,4411
"Pdrg1",0.0358527718641273,4412
"Prelid3b",0.0358527718641273,4413
"Prph",0.0358527718641273,4414
"Pstk",0.0358527718641273,4415
"Uqcc1",0.0358527718641273,4416
"Vopp1",0.0358527718641273,4417
"Ccdc166",0.0357592475848367,4418
"Cdyl",0.0357592475848367,4419
"Padi6",0.0357592475848367,4420
"Pcna",0.0357592475848367,4421
"Prob1",0.0357592475848367,4422
"Prune1",0.0357592475848367,4423
"Rab26",0.0357592475848367,4424
"Slc6a13",0.0357592475848367,4425
"Slc9a8",0.0357592475848367,4426
"Spata33",0.0357592475848367,4427
"Zbtb45",0.0357592475848367,4428
"Zscan2",0.0357592475848367,4429
"Unc5c",0.0355329530519957,4430
"2010001A14Rik",0.0354602736405778,4431
"Gstcd",0.0352364562990471,4432
"Mmd",0.0352132266046728,4433
"Asphd1",0.0349866940897777,4434
"Btd",0.0349866940897777,4435
"Gm5564",0.0349866940897777,4436
"Gstt1",0.0349866940897777,4437
"Ptgr2",0.0349866940897777,4438
"Creg2",0.0349852613585287,4439
"Ezr",0.0349852613585287,4440
"Mrps31",0.0349852613585287,4441
"Baalc",0.0349716461673978,4442
"Gm32261",0.0349716461673978,4443
"Hdac11",0.0349716461673978,4444
"Ldhd",0.0349716461673978,4445
"Mapkapk2",0.0349716461673978,4446
"Nup54",0.03491238663312,4447
"Mthfs",0.0347810480659407,4448
"Gpn1",0.0346950783207425,4449
"C1d",0.0346520839817705,4450
"Fbxo10",0.0346520839817705,4451
"Gnpda2",0.0346137177760854,4452
"Dkk2",0.0345462579168194,4453
"Slc7a1",0.0344664154474661,4454
"Htra3",0.034463529892115,4455
"Icmt",0.034463529892115,4456
"Slc38a9",0.034463529892115,4457
"Tcta",0.0344621722819316,4458
"1110019D14Rik",0.0344382344574726,4459
"Adrb1",0.0344382344574726,4460
"Cyp27b1",0.0344382344574726,4461
"Gfus",0.0344382344574726,4462
"Gm54180",0.0344382344574726,4463
"Ints12",0.0344382344574726,4464
"Atxn1",0.0343492065832264,4465
"BB218582",0.0343492065832264,4466
"Epas1",0.0343492065832264,4467
"Gm53354",0.0343492065832264,4468
"Pold1",0.0343492065832264,4469
"Fbln5",0.0343486179103696,4470
"Fbxo11",0.0343486179103696,4471
"Dennd11",0.0341124300457571,4472
"Prelid3a",0.0341002308619922,4473
"Stimate",0.0341002308619922,4474
"Ubl7",0.0338897915463262,4475
"Arl6ip6",0.0338136397700184,4476
"Cep192",0.0337867084152562,4477
"Rab11fip4",0.0337867084152562,4478
"Gm16794",0.0337592545267462,4479
"Atg7",0.0336181646165058,4480
"Cdh8",0.0336181646165058,4481
"Chchd4",0.0336181646165058,4482
"Cic",0.0336181646165058,4483
"Gemin7",0.0336181646165058,4484
"Ift57",0.0336181646165058,4485
"Mdrl",0.0336181646165058,4486
"Nabp1",0.0336181646165058,4487
"Zfp438",0.0336181646165058,4488
"Bpgm",0.0335505495389402,4489
"Creb3",0.0335505495389402,4490
"Dennd4c",0.0335505495389402,4491
"Ebpl",0.0335505495389402,4492
"Gm5539",0.0335505495389402,4493
"Lsm10",0.0335505495389402,4494
"Vasp",0.0335241889463788,4495
"Slitrk3",0.0334997697677028,4496
"Upp2",0.0334645104642219,4497
"Pan3",0.0334381863821246,4498
"Frmd5",0.0333073953925361,4499
"Plcxd1",0.0332982798200993,4500
"Ptpra",0.0332982798200993,4501
"Pvalb",0.0332982798200993,4502
"Slco3a1",0.0332982798200993,4503
"Als2cl",0.0332419857046008,4504
"Arhgef10l",0.0332419857046008,4505
"Dnajc19",0.0332419857046008,4506
"Fez2",0.0332419857046008,4507
"Gm9157",0.0332419857046008,4508
"Mpc1-ps",0.0332419857046008,4509
"Mpv17",0.0332419857046008,4510
"Napa",0.0332419857046008,4511
"Nelfe",0.0332419857046008,4512
"Rpusd3",0.0332419857046008,4513
"Dock6",0.0331452944190616,4514
"Ankrd37",0.0329865011369707,4515
"Anxa7",0.0329865011369707,4516
"B230307C23Rik",0.0329865011369707,4517
"Cdkn2aipnl",0.0329865011369707,4518
"Gm53058",0.0329865011369707,4519
"Plekha7",0.032740649025985,4520
"Lrrtm3",0.0326641328058731,4521
"Acyp2",0.0325545569528184,4522
"Mis18a",0.0325545569528184,4523
"Bdh2",0.0324332984730754,4524
"Flot1",0.0324332984730754,4525
"Mtfmt",0.0324332984730754,4526
"Selenon",0.0324332984730754,4527
"Vav3",0.0324332984730754,4528
"Adat2",0.0323574326920891,4529
"Ndufaf6",0.0323574326920891,4530
"Oard1",0.0323574326920891,4531
"Tmem223",0.0323574326920891,4532
"A430005L14Rik",0.0323561858032086,4533
"Dnaaf8",0.0323561858032086,4534
"Fbxo46",0.0323561858032086,4535
"Manba",0.0323561858032086,4536
"Skp1",0.0323561858032086,4537
"Vipas39",0.0323561858032086,4538
"Bet1l",0.0320521128092789,4539
"Rgs11",0.0320521128092789,4540
"Zfp276",0.0320521128092789,4541
"Nkiras1",0.0320498807394252,4542
"Ppil6",0.0320398442745902,4543
"Ggnbp2os",0.0319313191068892,4544
"Lrrc3b",0.0319313191068892,4545
"Zdhhc15",0.0319029610457972,4546
"Serf1",0.0318564085076623,4547
"Trnt1",0.0318564085076623,4548
"Ugdh",0.0318564085076623,4549
"Vma21",0.0318564085076623,4550
"Nudt2",0.0317410291657965,4551
"Mob2",0.031720875169235,4552
"Gm3739",0.0316944165558177,4553
"Prkcq",0.0316293603019977,4554
"B230398E01Rik",0.0315996713630811,4555
"Pacrgl",0.031565875508375,4556
"Rgs16",0.0314828682079824,4557
"Adgrd1",0.0314416206776841,4558
"Cenph",0.0314416206776841,4559
"Cox16",0.0314416206776841,4560
"Cyb561d2",0.0314416206776841,4561
"Dand5",0.0314416206776841,4562
"Fbxl8",0.0314416206776841,4563
"Grik1",0.0314416206776841,4564
"Mmadhc",0.0314416206776841,4565
"Rwdd3",0.0314416206776841,4566
"Slc25a35",0.0314416206776841,4567
"Slco1c1",0.0314416206776841,4568
"Zmiz2",0.0314416206776841,4569
"Nek9",0.0314124510053817,4570
"Agbl4",0.0314009469933132,4571
"Cenpp",0.0314009469933132,4572
"Cmya5",0.0314009469933132,4573
"Gpx8",0.0314009469933132,4574
"Htra2",0.0314009469933132,4575
"Mrps18c",0.0314009469933132,4576
"Mtg1",0.0314009469933132,4577
"Nt5c3b",0.0314009469933132,4578
"Anxa2",0.0313399980351219,4579
"Nme5",0.031261547367511,4580
"Adcyap1r1",0.0311963655960806,4581
"Dedd2",0.0311963655960806,4582
"Dnase1l1",0.0311963655960806,4583
"Gas7",0.0311963655960806,4584
"Pelo",0.0311963655960806,4585
"Snx11",0.0311963655960806,4586
"Trp53rkb",0.0311963655960806,4587
"Gm2026",0.0310749181716363,4588
"Kit",0.0310749181716363,4589
"Otub2",0.0310749181716363,4590
"Slc25a29",0.0310749181716363,4591
"Tmem258",0.0310749181716363,4592
"Gask1b",0.0310701914107655,4593
"Ube2s",0.0309562138937214,4594
"Rbm7",0.0309537450072976,4595
"1810014B01Rik",0.0308881313496799,4596
"Apcdd1",0.0308881313496799,4597
"Asic2",0.0308881313496799,4598
"Bicdl1",0.0308881313496799,4599
"Cav1",0.0308881313496799,4600
"Chdh",0.0308881313496799,4601
"Fam136a",0.0308881313496799,4602
"Gm15601",0.0308881313496799,4603
"Gm16892",0.0308881313496799,4604
"Gpn3",0.0308881313496799,4605
"Henmt1",0.0308881313496799,4606
"Heyl",0.0308881313496799,4607
"Irak2",0.0308881313496799,4608
"Noxo1",0.0308881313496799,4609
"Pdzph1",0.0308881313496799,4610
"Podn",0.0308881313496799,4611
"Syk",0.0308881313496799,4612
"Tango2",0.0308881313496799,4613
"Tmed2",0.0308881313496799,4614
"Tom1l1",0.0308881313496799,4615
"Upf1",0.0308881313496799,4616
"Wbp2",0.0308881313496799,4617
"Gm17382",0.0308785606797492,4618
"Meak7",0.0308785606797492,4619
"Mrgbp",0.0308785606797492,4620
"Zfp764",0.0308785606797492,4621
"Ccn3",0.0307344624359556,4622
"A630039O03Rik",0.030622690545843,4623
"Unc13c",0.030622690545843,4624
"4930453N24Rik",0.030438373847405,4625
"B3gat1",0.030438373847405,4626
"Gabrb2",0.030438373847405,4627
"Gm38667",0.030438373847405,4628
"Mmgt2",0.030438373847405,4629
"Nat8l",0.030438373847405,4630
"Nrn1",0.030438373847405,4631
"Pgr",0.030438373847405,4632
"Pih1d2",0.030438373847405,4633
"Pnkd",0.030438373847405,4634
"Rom1",0.030438373847405,4635
"Shank2",0.030438373847405,4636
"Silc1",0.030438373847405,4637
"Slc13a5",0.030438373847405,4638
"Sox12",0.030438373847405,4639
"Utp18",0.030438373847405,4640
"Zbtb49",0.030438373847405,4641
"Zfp511",0.030438373847405,4642
"Snrpa1",0.030311935843128,4643
"Slc30a2",0.0302725156947949,4644
"Pth2r",0.0301414568986978,4645
"Cntrl",0.0301021097823939,4646
"Gm38795",0.0301021097823939,4647
"Mrpl50",0.0301021097823939,4648
"Wdr5b",0.0301021097823939,4649
"Aopep",0.0300690003603357,4650
"Bace1",0.0300690003603357,4651
"Gm26604",0.0300690003603357,4652
"Gm38733",0.0300690003603357,4653
"Pdzd9",0.0300690003603357,4654
"Rbis",0.0300690003603357,4655
"Rps23",0.0300690003603357,4656
"Scamp3",0.0300690003603357,4657
"Zfp213",0.0300690003603357,4658
"Dnajc12",0.0298934058942669,4659
"Fundc1",0.0297622614388975,4660
"Orc5",0.0297622614388975,4661
"Shank3",0.0297622614388975,4662
"Smg1",0.0297622614388975,4663
"Tmlhe",0.0297622614388975,4664
"Ube2d1",0.0297622614388975,4665
"Vps54",0.0297605815579736,4666
"Ptchd4",0.029645726655129,4667
"Runx1t1",0.0296133477336129,4668
"Il17ra",0.0292983091613587,4669
"Faap24",0.0291871566841113,4670
"Lgi4",0.0291871566841113,4671
"Medag",0.0291871566841113,4672
"Wwox",0.0291871566841113,4673
"2810013P06Rik",0.0288753202592774,4674
"Cmbl",0.0287848971243206,4675
"Wbp1",0.0287848971243206,4676
"Sned1",0.0287549890995072,4677
"Vcf2",0.0286872654793832,4678
"Ssbp1",0.0285034041447077,4679
"Gm4657",0.0284806250953749,4680
"Cmpk1",0.0284436337564288,4681
"Necab3",0.0284181057025805,4682
"Esco1",0.0283980568095867,4683
"Mecr",0.0283980568095867,4684
"Ak8",0.0283436030464809,4685
"Chst15",0.0283436030464809,4686
"Ido2",0.0283367901970026,4687
"Nectin4",0.0282317034704336,4688
"Cdc14b",0.0281551476275961,4689
"Gjc2",0.0281551476275961,4690
"Glg1",0.0281551476275961,4691
"Mcts1",0.0281551476275961,4692
"Snhg1",0.0281551476275961,4693
"Cacng2",0.0280909396275722,4694
"Crlf2",0.0280909396275722,4695
"Dok2",0.0280909396275722,4696
"Gsn",0.0280909396275722,4697
"Hcrtr2",0.0280909396275722,4698
"Hnrnpdl",0.0280909396275722,4699
"Sagsin1",0.0280909396275722,4700
"Mamstr",0.0279860614976415,4701
"B3gat3",0.0278627790132294,4702
"Slc25a20",0.0277860411167705,4703
"2310061I04Rik",0.0277385904133538,4704
"Gm34110",0.0277385904133538,4705
"Mast2",0.0277385904133538,4706
"Mlec",0.0277385904133538,4707
"Txnl4a",0.0277385904133538,4708
"Cbx6",0.0277252562852509,4709
"Abhd11os",0.0277110565468779,4710
"Acaa2",0.0277110565468779,4711
"Bicral",0.0277110565468779,4712
"Ccdc102a",0.0277110565468779,4713
"Cep44",0.0277110565468779,4714
"Clcn5",0.0277110565468779,4715
"Ech1",0.0277110565468779,4716
"Fibin",0.0277110565468779,4717
"Gcsh",0.0277110565468779,4718
"Gm36539",0.0277110565468779,4719
"Gm57508",0.0277110565468779,4720
"Gm57787",0.0277110565468779,4721
"Hcn3",0.0277110565468779,4722
"Hnrnpa0",0.0277110565468779,4723
"Itprid2",0.0277110565468779,4724
"Jade2",0.0277110565468779,4725
"Kiz",0.0277110565468779,4726
"Map1lc3b",0.0277110565468779,4727
"Mcf2l",0.0277110565468779,4728
"Miip",0.0277110565468779,4729
"Mrpl18",0.0277110565468779,4730
"Mta1",0.0277110565468779,4731
"Odr4",0.0277110565468779,4732
"Phf21b",0.0277110565468779,4733
"Prr16",0.0277110565468779,4734
"Psmf1",0.0277110565468779,4735
"Sema3b",0.0277110565468779,4736
"Tmem170b",0.0277110565468779,4737
"Zcchc14",0.0277110565468779,4738
"Mapk6",0.027673170374431,4739
"Bnip2",0.0276406975373135,4740
"Cers1",0.0276406975373135,4741
"Pcdha5",0.0276406975373135,4742
"Plekhd1",0.0276406975373135,4743
"Recql5",0.0276406975373135,4744
"Tsen54",0.0276406975373135,4745
"Usp25",0.0276406975373135,4746
"Rap2c",0.0276274707894388,4747
"Tbp",0.0276274707894388,4748
"Tafa5",0.0276142257904369,4749
"Phf7",0.0275473827708299,4750
"Nmral1",0.0275356654555169,4751
"Nr2c2ap",0.0275356654555169,4752
"Supt7l",0.0275356654555169,4753
"Gm30648",0.0274192767253947,4754
"Gm9017",0.0273192604802098,4755
"Trappc3",0.0273192604802098,4756
"Zfp995",0.0273192604802098,4757
"Znrf2",0.0273192604802098,4758
"Gm35823",0.0272849678417183,4759
"Stk35os1",0.0271195682066413,4760
"Eno4",0.027076954757329,4761
"Slc39a9",0.0270265768235968,4762
"Ttc1",0.0270265768235968,4763
"Zc3h6",0.0270265768235968,4764
"A730060N03Rik",0.0269936015355407,4765
"Ubald2",0.0269936015355407,4766
"Spata6",0.0268416206856784,4767
"Zfp825",0.0268416206856784,4768
"Six4",0.0268082412683526,4769
"Eps8l1",0.0267964278936863,4770
"Ido1",0.0267964278936863,4771
"Szt2",0.0267768907582537,4772
"Zfp422-ps",0.0267460782984371,4773
"Zfp120",0.0266624629716163,4774
"Pcdh10",0.0266397027519175,4775
"Dchs2",0.026492216772346,4776
"Meltf",0.026492216772346,4777
"Pusl1",0.026492216772346,4778
"Uso1",0.026492216772346,4779
"Mettl27",0.0264753517593466,4780
"Churc1",0.026382523518781,4781
"Gm9936",0.026382523518781,4782
"Tmem263",0.026382523518781,4783
"Zfand4",0.026382523518781,4784
"Rps6ka1",0.0262681295218568,4785
"Ptgr1",0.0261891970469946,4786
"Gm51926",0.0261741621691015,4787
"Cd276",0.0261520872779483,4788
"Cd2ap",0.0261520872779483,4789
"Commd4",0.0261520872779483,4790
"Gga1",0.0261520872779483,4791
"Gm21145",0.0261520872779483,4792
"Gorasp1",0.0261520872779483,4793
"Immp1l",0.0261520872779483,4794
"Lyrm7",0.0261520872779483,4795
"4930522L14Rik",0.0259900661973805,4796
"9130004C02Rik",0.0259900661973805,4797
"Acvr2b",0.0259900661973805,4798
"AW209491",0.0259900661973805,4799
"Cdk4",0.0259900661973805,4800
"Fhit",0.0259900661973805,4801
"Gm14391",0.0259900661973805,4802
"Gm51425",0.0259900661973805,4803
"Golga7b",0.0259900661973805,4804
"Igf1",0.0259900661973805,4805
"Lamtor1",0.0259900661973805,4806
"Lrguk",0.0259900661973805,4807
"Tmsb15b2",0.0259900661973805,4808
"Naa20",0.0259765225560523,4809
"Sirt2",0.0259765225560523,4810
"Dlec1",0.0258817337166584,4811
"Gm30564",0.0258817337166584,4812
"Malsu1",0.0258817337166584,4813
"Egfem1",0.0258467087580588,4814
"H2ax",0.0258467087580588,4815
"Hdac4",0.0258467087580588,4816
"Mgll",0.0258467087580588,4817
"Ppard",0.0258467087580588,4818
"Rpl37",0.0258467087580588,4819
"Rps3",0.0258467087580588,4820
"Socs6",0.0258467087580588,4821
"Sst",0.0258467087580588,4822
"Tmem51",0.0258467087580588,4823
"Afap1l2",0.025846289466233,4824
"Arl1",0.025846289466233,4825
"Efnb1",0.025846289466233,4826
"Mib1",0.025846289466233,4827
"Tcra",0.025846289466233,4828
"Zbtb5",0.025846289466233,4829
"Trp53bp2",0.0258076561486404,4830
"A930038B10Rik",0.0256493653609781,4831
"D830030K20Rik",0.0256493653609781,4832
"Dleu7",0.0256493653609781,4833
"Eif4b",0.0256493653609781,4834
"Exo5",0.0256493653609781,4835
"Grm5",0.0256493653609781,4836
"Htr2a",0.0256493653609781,4837
"Mnd1",0.0256493653609781,4838
"Ppfia1",0.0256493653609781,4839
"Sat2",0.0256493653609781,4840
"Sdhd",0.0256493653609781,4841
"Sgsm2",0.0256493653609781,4842
"Stk10",0.0256493653609781,4843
"Tafa4",0.0256493653609781,4844
"Zfp748",0.0256493653609781,4845
"St6gal1",0.0256350286438046,4846
"Mterf3",0.0256177191440813,4847
"Cdk19",0.0255217114964305,4848
"Tmtc3",0.0255217114964305,4849
"Tmcc3",0.0255104939708659,4850
"Gemin6",0.0254978313598999,4851
"Shank1",0.0253699388379144,4852
"Brd3os",0.0253377929561826,4853
"2310047K21Rik",0.025238359670803,4854
"4933417D19Rik",0.025238359670803,4855
"Catsperz",0.025238359670803,4856
"Cdca8",0.025238359670803,4857
"Cenpw",0.025238359670803,4858
"Cit",0.025238359670803,4859
"Coq8b",0.025238359670803,4860
"Cox4i1",0.025238359670803,4861
"Cpa2",0.025238359670803,4862
"Cplane1",0.025238359670803,4863
"Cystm1",0.025238359670803,4864
"Denr",0.025238359670803,4865
"Dnajc8",0.025238359670803,4866
"Fastk",0.025238359670803,4867
"Gm10509",0.025238359670803,4868
"Gm12338",0.025238359670803,4869
"Gm16973",0.025238359670803,4870
"Gm2155",0.025238359670803,4871
"Gm31852",0.025238359670803,4872
"Gm3724",0.025238359670803,4873
"Kcne3",0.025238359670803,4874
"LOC118567337",0.025238359670803,4875
"Mat2a",0.025238359670803,4876
"Med10",0.025238359670803,4877
"Mettl25",0.025238359670803,4878
"Mettl26",0.025238359670803,4879
"Mon1a",0.025238359670803,4880
"Ngf",0.025238359670803,4881
"Nrg4",0.025238359670803,4882
"Pgghg",0.025238359670803,4883
"Pnrc2",0.025238359670803,4884
"Psmb2",0.025238359670803,4885
"Psme3",0.025238359670803,4886
"Ptgs2",0.025238359670803,4887
"Rbmxl1",0.025238359670803,4888
"Rpa2",0.025238359670803,4889
"Rubcnl",0.025238359670803,4890
"Sfxn4",0.025238359670803,4891
"Shisal1",0.025238359670803,4892
"Sla2",0.025238359670803,4893
"Stk19",0.025238359670803,4894
"Stk3",0.025238359670803,4895
"Tbccd1",0.025238359670803,4896
"Ube2e1",0.025238359670803,4897
"Zfp689",0.025238359670803,4898
"Zfp747",0.025238359670803,4899
"Gm52705",0.0251096265552936,4900
"Man1a2",0.0251096265552936,4901
"Sf3b6",0.0251096265552936,4902
"Shc1",0.0251096265552936,4903
"Ppp1cb",0.0243944961506674,4904
"Bcar1",0.0242305712699612,4905
"Gm47415",0.0242305712699612,4906
"Kbtbd6",0.0241315489412272,4907
"Itpr1",0.0241223117997304,4908
"Ppp1r13b",0.0241223117997304,4909
"Sorcs3",0.0241223117997304,4910
"Tnfrsf1a",0.0241223117997304,4911
"Traf7",0.0241223117997304,4912
"U2af2",0.0241223117997304,4913
"Pdcd6",0.0241070868088801,4914
"Sfrp2",0.0241070868088801,4915
"Ypel5",0.0241070868088801,4916
"Zfp386",0.0241070868088801,4917
"Ppia",0.0240665511924386,4918
"Pspc1",0.0239981278581001,4919
"9430041J12Rik",0.023987246061523,4920
"Dusp15",0.0237811807284658,4921
"Rpl9",0.0237789945606339,4922
"Gm16099",0.023726285577933,4923
"Srl",0.023726285577933,4924
"Adam18",0.0237123687028911,4925
"AI837181",0.0237123687028911,4926
"B230110C06Rik",0.0237123687028911,4927
"Cables1",0.0237123687028911,4928
"Ccn4",0.0237123687028911,4929
"Cisd1",0.0237123687028911,4930
"Ctxn2",0.0237123687028911,4931
"Dio2",0.0237123687028911,4932
"Dtd2",0.0237123687028911,4933
"Efhc2",0.0237123687028911,4934
"Flvcr1",0.0237123687028911,4935
"Gm21297",0.0237123687028911,4936
"Iftap",0.0237123687028911,4937
"Mthfsd",0.0237123687028911,4938
"Nsun5",0.0237123687028911,4939
"Rpl5",0.0237123687028911,4940
"Slc8b1",0.0237123687028911,4941
"Tbcc",0.0237123687028911,4942
"Wnt3",0.0237123687028911,4943
"Zfp931",0.0237123687028911,4944
"Zkscan7",0.0237123687028911,4945
"Zwilch",0.0237123687028911,4946
"Ppa2",0.0237098910374926,4947
"Smim7",0.0236847116913294,4948
"St3gal1",0.0236847116913294,4949
"Atp6v1f",0.0233763930387629,4950
"Cinp",0.0233206345527634,4951
"Lca5l",0.0233206345527634,4952
"Idh3b",0.023129896713765,4953
"Atl2",0.023129773539816,4954
"Dusp11",0.023129773539816,4955
"Hacd1",0.023129773539816,4956
"Incenp",0.023129773539816,4957
"Pabpc4",0.023129773539816,4958
"Pbx2",0.023129773539816,4959
"Ppp1r15b",0.023129773539816,4960
"Rabepk",0.023129773539816,4961
"Rhno1",0.023129773539816,4962
"Rhoq",0.023129773539816,4963
"Rnf149",0.023129773539816,4964
"Tasp1",0.023129773539816,4965
"Tmtc4",0.023129773539816,4966
"Uqcrc1",0.023129773539816,4967
"Zfp85",0.023129773539816,4968
"Rxra",0.0230642714753889,4969
"B230206L02Rik",0.0230022042218623,4970
"Col12a1",0.0230022042218623,4971
"Gm36109",0.0230022042218623,4972
"Invs",0.0230022042218623,4973
"Mrc2",0.0230022042218623,4974
"Nod1",0.0230022042218623,4975
"Pex16",0.0230022042218623,4976
"Plcl2",0.0230022042218623,4977
"Cenps",0.0229495205604894,4978
"Vash1",0.0229495205604894,4979
"Zfp950",0.0229495205604894,4980
"Trim68",0.0229199526691696,4981
"Cep85",0.022785467159921,4982
"Mospd1",0.022785467159921,4983
"Zfp296",0.022785467159921,4984
"Vbp1",0.0227560234945918,4985
"D16Ertd472e",0.0226683409507213,4986
"Nxn",0.0226683409507213,4987
"Mapre3",0.0226442378601401,4988
"9330151L19Rik",0.0226393812060916,4989
"Mex3b",0.0226393812060916,4990
"A930033H14Rik",0.0226134030805679,4991
"Plcd3",0.0226134030805679,4992
"Fech",0.0226096251372181,4993
"Gstk1",0.0226096251372181,4994
"Nvl",0.0226096251372181,4995
"Tssc4",0.0226096251372181,4996
"Zgpat",0.0226096251372181,4997
"2310009B15Rik",0.0225506160908259,4998
"C2cd2",0.0225506160908259,4999
"Slc4a11",0.0225506160908259,5000
"Raver1",0.0225113629323241,5001
"Nup42",0.0223567509467745,5002
"Lrrc56",0.0222285400161254,5003
"Dcaf5",0.0221883594117733,5004
"Gm41069",0.0220762583230003,5005
"Abca1",0.021711575637566,5006
"BC025920",0.021711575637566,5007
"BC051226",0.021711575637566,5008
"Bmf",0.021711575637566,5009
"Borcs5",0.021711575637566,5010
"Dennd1b",0.021711575637566,5011
"Egln2",0.021711575637566,5012
"Exosc8",0.021711575637566,5013
"Fdx2",0.021711575637566,5014
"Gm30866",0.021711575637566,5015
"Gm38989",0.021711575637566,5016
"Knop1",0.021711575637566,5017
