"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Wdr75",796.302856381302,-0.604841356262875,0.209535555357522,-2.88658101595626,0.00389452467148213,0.0178473305719965
"Hint3",488.758998754563,-0.60515188140738,0.229478637070647,-2.63707284099426,0.00836248725796942,0.0324854625263038
"Slc38a7",308.260755189774,-0.605294868864641,0.238790844218729,-2.53483281926086,0.0112501002190265,0.0408901537600329
"Fam118b",739.072811851827,-0.606052889911947,0.232219788401183,-2.60982448603789,0.00905886872896988,0.0345372755417854
"Cyp51",494.07768217676,-0.606212867434589,0.229840027232138,-2.63754261925106,0.00835091311611044,0.0324488920926568
"Nomo1",1613.71058713006,-0.606400240277328,0.205576989867902,-2.94974763793839,0.00318033587604916,0.0151570449016531
"Snx32",1856.7136264935,-0.606596228952987,0.216844817177772,-2.79737480862036,0.00515197287932488,0.0222725925264702
"Nrbp1",3464.06703642601,-0.607056821566215,0.201571443542807,-3.01162114482399,0.00259856690820484,0.0129342849884205
"Prkci",1921.07221778243,-0.607603015976485,0.23043016617834,-2.63682063010029,0.00836870701123723,0.0325012194216147
"Arb2a",1308.94105045711,-0.607883806350584,0.238789904884766,-2.54568469569069,0.0109063650811433,0.0399014652335447
"Cyb5b",7464.61491347602,-0.607941707069573,0.228650487342557,-2.65882532827832,0.00784136046643573,0.030941139198003
"Rnf115",3375.48676602272,-0.608305647335134,0.245134299403297,-2.48151992118551,0.0130823397505717,0.0458522883184992
"Mmgt1",498.228267296641,-0.608386115723679,0.2208680050717,-2.7545235242478,0.00587776643798698,0.0246843185438749
"Nelfcd",2060.92480607435,-0.608512027830993,0.196147710579049,-3.10231521966074,0.00192013378674527,0.0101815212652621
"Sphkap",3213.35871614075,-0.608957113986825,0.20152752455509,-3.02170691239925,0.00251353788847793,0.0126155583564034
"Atg4b",3191.14577146091,-0.609088791767839,0.207044054365115,-2.94183184170907,0.00326277050982587,0.0154909414028458
"Puf60",7624.9571758134,-0.609369831210175,0.202043248619903,-3.01603659301955,0.00256102350762785,0.0128153548073236
"Kctd21",706.094638239387,-0.609968570954385,0.237664044681857,-2.5665159901276,0.0102725888842628,0.0381212525245542
"Rbm6",1059.54412194775,-0.610227721580779,0.206304604438946,-2.95789676260653,0.00309745842486977,0.0148373789727021
"Zfp423",405.912797664245,-0.61037843626253,0.24580099548216,-2.48322198640905,0.0130199922163206,0.0456993585064484
"Rnpep",1071.664490293,-0.610812838325052,0.232840579679898,-2.62330921510665,0.00870802004008613,0.033455723028689
"Rtf2",8181.75097127062,-0.611112719513659,0.206778947728568,-2.95539137918357,0.00312272634610887,0.014937961573348
"Gpat4",1691.7964106892,-0.611158698986184,0.210231926458837,-2.90706891803062,0.00364832809165286,0.0170059596622622
"Tnfrsf19",419.542368312411,-0.611432123200318,0.246304016904191,-2.48242854861014,0.0130490234791214,0.0457881941524293
"Extl2",1026.37363005842,-0.612077729883078,0.239414931434086,-2.5565562106622,0.0105713989815156,0.0389379589859779
"Tars3",1363.5966592923,-0.612241932918128,0.229846160926839,-2.66370310667493,0.00772857401639225,0.0305603155762686
"Ppp1r15b",752.533551860472,-0.612368555192888,0.228072856005534,-2.68496903102765,0.00725365270137533,0.0291738610120643
"Rundc1",2134.81656771914,-0.612954520504474,0.201183499641402,-3.04674350330434,0.0023133502072582,0.0118113934523739
"Zfp24",1367.63555133732,-0.612976881125596,0.224223907586967,-2.73377129014598,0.00626135192682305,0.025931928020652
"Timm29",3487.18462843195,-0.613075998440213,0.233934709481332,-2.62071412916661,0.00877458062631978,0.0336769928892631
"Gba2",2135.9144901665,-0.613150429917188,0.225348913598054,-2.7208936583153,0.00651057018214024,0.0267272085368718
"Spry4",492.487791486664,-0.613473408566575,0.235069673647433,-2.60975139433208,0.00906080434763522,0.0345372755417854
"Zkscan1",1489.75698541,-0.613497162126217,0.19947827878978,-3.0755086009778,0.00210143867374012,0.0109534391939362
"Thumpd3",914.798373490586,-0.613827749192497,0.199495401226528,-3.07690175020873,0.00209164230002835,0.0109099481357729
"Gpr158",875.906132213888,-0.613928441428924,0.239076079221655,-2.56792082013245,0.0102310522613162,0.0380211695128125
"Retreg3",424.254136254245,-0.61548233450966,0.232153869262758,-2.65118275419756,0.00802104269364785,0.031517683323039
"Irgq",3899.00822747478,-0.615730589537536,0.206016860273553,-2.98873882807435,0.00280131472293827,0.013706981524291
"Mrpl3",1798.32883838915,-0.616372426164149,0.241240950410448,-2.55500745257159,0.0106185524454065,0.0390864726378086
"Thoc5",674.543406249082,-0.616741741341148,0.228670909667849,-2.6970712725855,0.00699522965011424,0.0283281271202026
"Cntn4",402.144502280735,-0.617132360179737,0.251226620738177,-2.4564767792777,0.0140306869420222,0.0482569557536231
"Eepd1",885.799751859265,-0.617404352844667,0.234030629236275,-2.63813482388812,0.00833634311903059,0.0324174336873097
"Rgl1",6649.945683265,-0.618904058366298,0.241866948176584,-2.55886165113575,0.0105015525204917,0.0387222194312289
"Azin1",4846.71590678029,-0.619043604148534,0.227517798406596,-2.72085792181517,0.00651127402419237,0.0267272085368718
"Riok3",1302.6372559007,-0.619711877391349,0.214135656961188,-2.89401534609283,0.00380349572460107,0.0175049365119355
"Atp6v1b2",34922.423887433,-0.619999553849748,0.206905461068394,-2.9965354739709,0.00273066464967577,0.0134440541239398
"Zfp512",2219.31814860626,-0.620642557813033,0.192203484181378,-3.22909108779394,0.00124184334145232,0.00711478668012844
"Macir",2886.9226479969,-0.621366235208173,0.215773043497151,-2.87972132726755,0.00398026814601595,0.0181792605927187
"Zfp790",719.489344874279,-0.621612322187587,0.213041678910984,-2.9177967680555,0.00352514024007561,0.0165290650836404
"Nkrf",887.460193038731,-0.621710663839951,0.2271388269607,-2.73713953778374,0.00619759986982043,0.0257615649101182
"Gpt2",1772.61371620654,-0.621790754491633,0.201826280978609,-3.08082154354087,0.00206430331338713,0.0108048656354361
"Trmt2a",935.796238287667,-0.623480821641416,0.221181125895458,-2.81886991540185,0.00481930448019869,0.0212053229756188
"Atg13",3707.26481977049,-0.623727440792431,0.188722184357253,-3.30500329315662,0.000949752840287906,0.00576452006739593
"Sowahb",1018.48425125426,-0.623749914407742,0.208080454119215,-2.99763818301924,0.0027208048137767,0.0134094258243286
"Slf2",707.092837601386,-0.623889234375984,0.249600360842073,-2.49955261391121,0.0124350232608137,0.0441644786860119
"Sugp2",1595.63063456243,-0.624101364072699,0.235734043043757,-2.64748084754501,0.0081093953147918,0.0317403169408031
"Armcx1",2934.76917036434,-0.624135184468797,0.198719087565509,-3.14079131559542,0.00168492044092493,0.00912761444773688
"Cog4",1926.62046332195,-0.624258586161487,0.202527849638042,-3.08233453955673,0.00205383874695082,0.0107715505627678
"Bend6",4346.4519137402,-0.624564748278891,0.255861690117157,-2.44102486774361,0.0146456462212243,0.0499108206749618
"Pfkfb2",821.363873847819,-0.624683970807484,0.199536237655602,-3.13067930991905,0.00174402493605846,0.00938686585075967
"Cpne1",850.459933860944,-0.624907517331071,0.208417285527829,-2.99834783736127,0.00271447667741182,0.0133870218805254
"Slc25a15",392.798253351167,-0.625085881878251,0.2359292931705,-2.64946278386261,0.00806198509862413,0.031637183947631
"Zfp207",2308.31866919034,-0.625366492045899,0.221790156499636,-2.81963141158126,0.00480788401637345,0.0211676534859208
"Raf1",1951.44955478421,-0.625472744710271,0.19677891247739,-3.1785557549625,0.00148010748842307,0.00819634199397828
"Tor1aip2",1167.66965931819,-0.626708969612023,0.21858906695375,-2.86706457164495,0.00414298473226823,0.0187570574587502
"Eral1",843.55436175322,-0.628732545630804,0.204593549799972,-3.07308097564906,0.00211860990405851,0.0110123730030336
"Golga5",708.176365867734,-0.628776110468935,0.205886988407399,-3.0539866328257,0.0022582214261426,0.0115622936424256
"Lrrc40",784.392207152104,-0.629152588238092,0.240006987415533,-2.62139279782224,0.0087571299020983,0.0336186060284489
"Slc25a12",5263.94979892031,-0.629465588493345,0.193275659334385,-3.256828048918,0.00112664660218547,0.00660596614286893
"Gnai3",1041.8273578372,-0.62967385361711,0.237923377223575,-2.64654049957188,0.00813197670458668,0.0318000420000519
"Uevld",321.711625696199,-0.629745257225069,0.248625457113599,-2.5329073882299,0.0113120835669554,0.041065761078493
"Ddx42",2128.57205808586,-0.629796478958843,0.248661778378792,-2.53274340377097,0.0113173765292585,0.0410750495826337
"Pdia3",1677.79370222726,-0.629975603963121,0.208994185676883,-3.01432119713177,0.00257554975135997,0.0128428909489181
"Hsdl2",689.083690906986,-0.630036562688071,0.234831814596805,-2.68292677365634,0.00729809681755622,0.0293132713944061
"Lrtm2",796.052420733482,-0.630239481045611,0.214872777245047,-2.9330820270772,0.00335615209414801,0.0158491407602299
"Crtc2",406.048044522476,-0.630778402323091,0.226480686978223,-2.78513108883206,0.00535060867341106,0.0229536498342106
"Tmem161a",316.124545434644,-0.631320018658773,0.244308518805676,-2.58410972218667,0.0097630729544523,0.0365920364076304
"Nek6",1731.32018854886,-0.631566066912664,0.255508523463077,-2.47180038596219,0.0134434557290509,0.0467687799818904
"Zbtb43",857.593773451895,-0.631623642247942,0.199995756498522,-3.15818522005796,0.00158754655998271,0.00870687273605708
"Marchf8",904.24027142445,-0.631994223700073,0.235929277658411,-2.6787443676876,0.00738987874677059,0.0295786999316372
"Arl8b",10636.5911492046,-0.632007000436088,0.231936521888874,-2.72491367590179,0.00643183009969545,0.0264929942421268
"Gas2l1",1787.9357307055,-0.63328230001396,0.184542320126107,-3.43163725036733,0.000599949461034469,0.00397198801395319
"Rasgrf1",5404.29436761133,-0.63360570239668,0.184377652416374,-3.43645606771166,0.000589377929602561,0.00391061628025162
"Prep",759.207886549857,-0.633635273590372,0.232392214798127,-2.72657702471141,0.00639950145287504,0.0264102502266728
"Ddb1",3910.20012447469,-0.633866308304475,0.248502534897398,-2.5507438327186,0.0107493302339237,0.0394711412305064
"Dcp1a",642.569394193527,-0.634196991652316,0.223896311790211,-2.83254773864499,0.00461786701968709,0.0204560801095432
"Ubxn7",475.073768258558,-0.634383194956284,0.241216403656154,-2.62993389065105,0.00854014737960689,0.0329964233375655
"Camk1g",2159.16493031936,-0.634577198532956,0.239427140095687,-2.65039793851001,0.00803970140193035,0.0315662296026654
"Akap8",769.056508703832,-0.634928936971376,0.239859574879202,-2.64708605979619,0.00811886884977732,0.0317608457972278
"Vipas39",1476.43037643196,-0.635008968860745,0.192758752784343,-3.2943197633738,0.000986601937953862,0.00593304015690269
"Dld",3259.23717969577,-0.635527213565326,0.199418636820361,-3.18689979882781,0.00143806585770011,0.00799801011268829
"A430033K04Rik",630.633524523628,-0.635860880692603,0.221640985472581,-2.86887770029007,0.00411931044381246,0.0186780203703443
"Dpp8",4817.60575968454,-0.636673591550067,0.176534147167308,-3.60651806897545,0.000310333258538758,0.00233909995472616
"2610507I01Rik",407.613956824607,-0.636867354228627,0.248494479729365,-2.56290342917171,0.0103800915816127,0.0384063388519671
"Ppp2r5d",5160.29092428018,-0.637204778968785,0.192155813994785,-3.3160837849334,0.000912884555925458,0.00557906908019212
"Vps51",2481.79983993307,-0.637689648887212,0.210743962052374,-3.02589759951809,0.00247896241560137,0.0124879186476069
"Spty2d1",662.733563280774,-0.637770124084403,0.234249445945824,-2.72261102479577,0.00647682664823769,0.0266558916440406
"Zfp959",273.711407371222,-0.637783402341002,0.249474947274652,-2.5565028044233,0.0105730218814941,0.0389379589859779
"Scaf8",506.868447926593,-0.638123856133064,0.239543527600284,-2.66391608458682,0.00772368272509165,0.0305570613369309
"Pank2",1925.05185823429,-0.638190558711802,0.199447027770542,-3.19979979569323,0.00137523079112901,0.00771423336233757
"Tbc1d15",1142.25965657765,-0.638472413918228,0.220297368519434,-2.89822987087521,0.00375275427348607,0.0173244851555955
"Pdk2",5783.27948319968,-0.638614170837842,0.184295900524594,-3.46515668020852,0.000529922650626621,0.00360040617716558
"Def8",1453.86433783923,-0.639254922032024,0.214382421008865,-2.98184393582153,0.00286518014985068,0.0139569983198583
"Ndrg3",27796.1192203358,-0.640198129607435,0.176543965610635,-3.62628157463837,0.000287531817421076,0.00220597699759928
"Elmod1",2773.94336703234,-0.640321690070747,0.250026448089916,-2.56101582437579,0.0104366602296041,0.0385207641201751
"Pten",13682.8768806433,-0.640708489169827,0.213468256018144,-3.00142279288293,0.00268721173918938,0.0132830848128012
"Ss18l1",2023.59591886782,-0.640802267428721,0.216837132368208,-2.95522386055439,0.00312442253118489,0.014937961573348
"Slc36a4",1222.66694246719,-0.641429751722368,0.25662109997492,-2.49952070108442,0.0124361433125969,0.0441644786860119
"Prickle2",4115.68653479463,-0.64148980185671,0.17955186389429,-3.57272705469871,0.000353282936117066,0.00260403153402874
"Dnaja3",3660.47669437497,-0.641564020234984,0.188720768639082,-3.3995411573484,0.000674990203246634,0.00437622047180446
"Chn1",52098.9236285427,-0.642256588517348,0.208401782698177,-3.08181907180474,0.00205739847719589,0.0107799929977107
"Rfng",1668.71460452186,-0.643361344937647,0.241274955986819,-2.66650694145311,0.00766440236317275,0.0303785362268024
"Atosb",776.572505621743,-0.643790219003789,0.221613209149651,-2.90501735647467,0.00367232735442356,0.0170685957667546
"Plrg1",1394.28255797943,-0.643855663840389,0.215027831956099,-2.99428989253745,0.0027508444376471,0.01351050486261
"Ppm1l",1646.22432182222,-0.644236641002432,0.216235716224311,-2.97932576658214,0.00288883469137128,0.0140440371306729
"Supt5",3925.56086687272,-0.644261330218079,0.235962590130038,-2.73035369658821,0.00632664075935085,0.0261454738616145
"Klhl7",2823.69749929401,-0.644407016635955,0.233140032038822,-2.76403417723066,0.00570915590771285,0.0241042552123841
"Hid1",4736.01429567169,-0.64490199299254,0.242440655837789,-2.66004062216375,0.00781312275544573,0.0308459211648635
"Me3",1883.65200964817,-0.644966107752365,0.197079725272376,-3.27261521630895,0.00106557432871841,0.00632190267219906
"Isyna1",671.736943134929,-0.645229945761496,0.264089356383182,-2.44322586339033,0.0145566239477289,0.0497052770299027
"Ythdf2",1972.20494773367,-0.64671854734137,0.195791691796428,-3.30309494446674,0.000956240056146174,0.00578985817147434
"Cct3",4266.14306089869,-0.647304478814176,0.237024288508705,-2.73096264896246,0.00631496281715184,0.0261043950025468
"Ankrd45",3566.4639652515,-0.647353040518887,0.245748402788386,-2.63421057135546,0.00843331687583836,0.0326761119702976
"Dzank1",5156.91215637496,-0.647361789292762,0.194335565884554,-3.33115447162838,0.000864865951775596,0.00533334003594951
"Eif2s1",2330.07344128221,-0.647514207790407,0.236141030901286,-2.74206564322609,0.00610541389226267,0.0254412004131955
"Ripor2",1445.99756999271,-0.647566165407871,0.215780874378061,-3.00103596889359,0.00269062780513476,0.0132955956870837
"Sephs1",549.900490014339,-0.648554888488786,0.23033970840606,-2.81564517458478,0.00486793977388325,0.0213756770778352
"Nabp1",339.457626760043,-0.648705641461947,0.25402785618027,-2.55367915635833,0.0106591426411093,0.0391998797497351
"Taf5l",748.100492745777,-0.648876348598512,0.240164299260787,-2.70180185229745,0.00689648485775129,0.0279971376282616
"Nol6",2969.55300218937,-0.649377585463233,0.258710819924328,-2.51005190139776,0.0120713418018218,0.0432163242485624
"Fam13c",1447.220400601,-0.649501861610131,0.24493860290013,-2.65169252179884,0.00800894393475333,0.0314866149667272
"Afap1",828.086878386729,-0.650355469548091,0.261393135743553,-2.48803576152871,0.0128450815962472,0.0452848664019774
"Pdha1",11672.1318915137,-0.651034334374387,0.189045622338836,-3.44379481693315,0.00057361083525495,0.00383821023037856
"Scmh1",956.126418147833,-0.65138987656428,0.194669521233353,-3.34613180552004,0.000819474321133155,0.00511856268277017
"Pum3",1072.59814959178,-0.651439354492286,0.211702415163572,-3.0771465407655,0.00208992530987492,0.0109047787443352
"Zfp758",559.132675875694,-0.651604237542443,0.223622097303174,-2.91386336771108,0.00356986112199345,0.0166852687537603
"Abce1",2644.85328012825,-0.652004582502141,0.191162973790093,-3.41072630109885,0.000647900932265539,0.00424270610483563
"Ppm1f",3190.27586212197,-0.6529889142949,0.208511714324917,-3.13166536666314,0.00173817867219891,0.00936210828747655
"Rbbp7",6368.685919296,-0.653211840895679,0.212761291003405,-3.07016298789625,0.00213941983605043,0.0111013349834713
"Zfp623",507.842725239411,-0.653710654149099,0.249020755499692,-2.62512517415404,0.00866171177198716,0.0333374927591061
"Ift70b",568.036989980932,-0.653722614951883,0.267549340429859,-2.44337217913367,0.0145507229555045,0.0497000819094108
"Exoc6",1427.90333765355,-0.65385620156054,0.214248068677679,-3.05186509076178,0.00227424290965033,0.0116282086415137
"Tfg",2578.52387517133,-0.653872518054347,0.207509096100773,-3.15105472647236,0.00162682005094182,0.00885758999827764
"Cd34",864.751593705043,-0.653949525843297,0.267826168794923,-2.44169391208382,0.0146185351753743,0.049842529458365
"Hadhb",1899.23785237948,-0.654308546994064,0.247072171352544,-2.64824866115917,0.0080909987871784,0.0316973260340907
"Nr1d2",3617.56592477232,-0.654357700172197,0.200673922388705,-3.26080086731303,0.00111098032922568,0.00652940004132556
"Trim26",801.180268954964,-0.654577945645152,0.227769398096225,-2.8738625606264,0.00405485374897082,0.0184525940675673
"Ipo8",1293.02896626289,-0.654619728297767,0.236802298076602,-2.76441459231957,0.00570250333630042,0.0240832996740756
"Tom1l1",498.239360789193,-0.654892342766752,0.221351481721198,-2.95860835298865,0.00309031578703417,0.0148173392125207
"Elovl4",877.196249404208,-0.654985151753651,0.2229187591667,-2.93822356719584,0.00330098888041115,0.0156476664441579
"Capn7",1251.83036291273,-0.655287190596424,0.193102787286522,-3.39346313848968,0.000690148462083113,0.00446678595321522
"Polg",1465.96577943007,-0.655723515766748,0.205327536834399,-3.19354883361603,0.00140535565830142,0.00784221868462255
"Rlim",1878.07049319322,-0.655992891675064,0.207951555049988,-3.15454669967423,0.00160747649642176,0.00877772153007913
"Prr14",532.853625157107,-0.657485357479529,0.225592294536039,-2.91448499529532,0.00356275934976763,0.0166676334326407
"Cyp46a1",2126.12932600643,-0.657919843852117,0.231367887303775,-2.8436091608007,0.0044605726805875,0.019918764211589
"Coq8a",1840.33644393319,-0.657930011769699,0.192041847206997,-3.42597210628022,0.000612603290302897,0.00403442640373964
"Zfp869",923.808522234147,-0.658220964767297,0.239974239410698,-2.74288176257453,0.00609026104537929,0.0253851002840421
"Plekha7",406.045907294991,-0.658780408994265,0.260476629147492,-2.52913442234865,0.011434422473928,0.0414566025740526
"Trappc11",1053.33883282969,-0.659092142537507,0.253629708632573,-2.59863935534586,0.00935940468401557,0.0354416378026927
"Mospd1",635.460651568865,-0.659209233852687,0.264937804864699,-2.48816598367054,0.0128403789402716,0.0452789137184881
"Pdp1",6298.42704395603,-0.659574009594207,0.218828050764552,-3.01412002387151,0.00257725824529845,0.0128452466359898
"Prdm15",395.630275871987,-0.659907594410885,0.256139264891023,-2.57636249050551,0.00998459109168318,0.0372920257034472
"Utp4",1593.56924033437,-0.660162924436504,0.230084673139665,-2.86921729912786,0.00411488992557973,0.0186662282049789
"Dyrk3",496.085070867831,-0.66061554821274,0.232933642645804,-2.83606756288641,0.00456727829676093,0.0202912434850886
"Mars2",281.840352225397,-0.660650735190218,0.260638622880335,-2.53473843549863,0.011253131570676,0.0408912778071349
"Dusp4",538.905208002839,-0.661538848874108,0.236065147466914,-2.80235712883803,0.0050730680867407,0.0220316937840471
"Capn15",1158.82497442673,-0.661652675969771,0.228229874731534,-2.89906252083813,0.00374280253440341,0.0172984776797451
"Dhx16",637.04336887661,-0.661910243021158,0.217794279651418,-3.0391534804337,0.00237243955072538,0.0120605031915386
"Serac1",515.650881558223,-0.662277080241427,0.264922118203041,-2.49989349599661,0.0124230648170031,0.0441644786860119
"Alas1",1354.50499015893,-0.662498362320861,0.243893107883993,-2.71634720664585,0.00660066548028898,0.0270177648078749
"Fbxo34",2502.12178327411,-0.662708846420427,0.233860818244931,-2.83377459889988,0.00460017663010862,0.020390469892409
"Il1rap",287.105889483477,-0.662803933914201,0.260840679655762,-2.5410297764479,0.0110526506131711,0.0403482181071825
"Racgap1",531.358419669138,-0.662838050492906,0.252065864611958,-2.62962242631826,0.00854797475237849,0.033018173497102
"Mthfr",362.360326395277,-0.663926544989087,0.246597952017136,-2.69234411542458,0.00709516954727931,0.0286482042572201
"Cdc42se2",10567.4858263032,-0.664143420739761,0.265538967283697,-2.50111472351326,0.0123803066437045,0.0440670280321671
"Psmd2",9655.92042654342,-0.664500724031629,0.224385761211593,-2.9614210832434,0.00306222958143879,0.0147296870868951
"Wdr1",7823.91877620977,-0.665917600021668,0.214966406421473,-3.09777518779394,0.0019497927748504,0.0103242111610161
