"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppp1r12c",2594.02522835111,1.98530486630783,0.255785666372164,7.76159545789107,8.38675583028345e-15,2.7996854685004e-12
"Gm4767",74.6913784511027,-9.78478693990152,1.26112105270543,-7.75880072647318,8.5736239466798e-15,2.79984736797878e-12
"Pcbp2",4157.91202674572,1.60934767252146,0.20840855310548,7.72208073296749,1.14445863319404e-14,3.65788459315762e-12
"Evl",1929.57700262064,1.97361563865946,0.256056059391518,7.70774823040503,1.28057061081237e-14,4.00765244075487e-12
"Zbtb4",2899.26732304134,1.65817027723335,0.217496334509158,7.62389987387826,2.46124302927465e-14,7.545467915462e-12
"Hs3st4",1709.32891152858,2.12309486457458,0.279476183232296,7.59669335690728,3.03793248134128e-14,9.12716434694174e-12
"Gm40453",4385.96083952095,-15.6600740297631,2.06451898054189,-7.58533788129798,3.31621730928733e-14,9.44282665788157e-12
"Orc3",1486.15719230186,-1.42569438600331,0.187968821473456,-7.5847386541424,3.33157910310027e-14,9.44282665788157e-12
"Tubgcp4",1030.56895702205,-1.66947170340216,0.22001096672934,-7.58812948381779,3.24556504626317e-14,9.44282665788157e-12
"Gm54333",1513.06964436422,-7.53034463961253,0.997125890752133,-7.55205005652032,4.28459738262913e-14,1.19191151633064e-11
"Rab12",2127.46621337108,1.72774909213494,0.228999224611632,7.54478140729555,4.53046754921898e-14,1.23739424589759e-11
"Btbd2",2089.16409073357,1.58083466658036,0.210202506016592,7.52053196956456,5.4553811310597e-14,1.46340598840677e-11
"Alyref",710.923866303057,2.19591066881542,0.292199295915923,7.51511279974908,5.68618858067723e-14,1.49856008524445e-11
"Agap3",6887.17224829282,1.80257881827682,0.240934864129625,7.48160223630822,7.34218875558887e-14,1.89584152065379e-11
"Ssbp3",4369.80011538497,1.56718530869203,0.209523578724741,7.47975630347027,7.44605576611462e-14,1.89584152065379e-11
"Nlgn2",1011.77848655398,1.87041678193788,0.250255319131433,7.47403407220108,7.77729896372963e-14,1.94717641721911e-11
"Tph1",160.93027077379,4.45768983693939,0.596626282701329,7.47149424386138,7.92892377232428e-14,1.95259496570255e-11
"Ksr1",1293.08109359441,1.96558770347808,0.263964831054175,7.44639994513006,9.59217220340304e-14,2.32409049741162e-11
"Numb",1272.77855342909,-1.47341534544985,0.197993179176815,-7.44174800150082,9.93616319523975e-14,2.36922291299828e-11
"Pum2",3227.50184053492,1.47825305065723,0.198903690419254,7.43200414000029,1.06964452024442e-13,2.49906170083737e-11
"Syt7",2037.40094798473,1.75920733042039,0.236752807699065,7.43056586115129,1.08134077056603e-13,2.49906170083737e-11
"Cog1",940.714423340505,-1.76760289590271,0.240119024925489,-7.36136129343024,1.82044112590037e-13,4.14343433231445e-11
"Gnb2",6404.41607069148,1.5435769306932,0.210121805047317,7.34610541892882,2.04065451445976e-13,4.44957782652742e-11
"Pwwp2a",537.663090287554,1.70834972345257,0.23255829499442,7.3458989002889,2.04380821482087e-13,4.44957782652742e-11
"Smap1",4076.74796582904,1.36383196847351,0.185570130821293,7.34941535276979,1.99075676489755e-13,4.44957782652742e-11
"5730409E04Rik",1562.72611467756,1.81027802234678,0.247818991383916,7.30483976323804,2.77597357856807e-13,5.95723929960707e-11
"Zftraf1",2120.18323663593,1.79782435495571,0.246254858246429,7.30066552902935,2.86347767960744e-13,6.05847347930465e-11
"Agk",1566.81736853383,-1.35932331506321,0.186546203883163,-7.28679161927398,3.17423282377328e-13,6.62268409426697e-11
"Hnrnpul2",2404.01047323493,1.56371708075416,0.214745933261035,7.28170753694032,3.29621067904111e-13,6.69130767845346e-11
"Ppp2cb",3071.05663970633,1.51677956231343,0.208284893795251,7.28223509000349,3.28334251278398e-13,6.69130767845346e-11
"Rab21",609.40114038316,1.66008796878985,0.228161609250345,7.27593031204633,3.44041167358587e-13,6.89091522141425e-11
"Srf",1050.39922785972,2.00598078730408,0.275874457086125,7.27135381974794,3.55902377685612e-13,7.03469147051745e-11
"Pi4k2a",2457.25888495977,1.55877684068475,0.214549331341112,7.26535399080993,3.72062622675618e-13,7.25860352965343e-11
"Pabpc1l2b",417.5262423512,1.94242099241072,0.268129711362561,7.2443332838419,4.34571593662602e-13,8.36940317948667e-11
"Rhou",939.259000891169,1.70146875647651,0.235211102070642,7.23379441488053,4.69682617833211e-13,8.9311041583424e-11
"Zfp316",457.287398488204,2.35833675681884,0.326462157693658,7.22392075540905,5.05096982457111e-13,9.4844585880884e-11
"Bcl2l2",1970.91769594785,1.60681142517029,0.222647020456308,7.21685572920393,5.32033681901736e-13,9.6291686379854e-11
"Crls1",496.301271823193,1.90773544080982,0.264310003487478,7.21779507259626,5.28372578771202e-13,9.6291686379854e-11
"Sobp",2407.93264317279,2.14498428581162,0.297205916864866,7.21716548727696,5.3082365182991e-13,9.6291686379854e-11
"Myl7",60.9827655549289,9.25486251260445,1.28885287691892,7.18069740801506,6.93567046742358e-13,1.24032906859092e-10
"Ythdf3",1504.72240949185,-1.45317407446615,0.20266061068734,-7.17048107936508,7.47346749037704e-13,1.32078151341699e-10
"9130221H12Rik",182.960437576496,2.61734641708792,0.36520512181724,7.16678452937395,7.67797308921782e-13,1.34114548542128e-10
"Polr2k",2496.17767756454,2.00783071845333,0.281347611102661,7.13647686782986,9.57534116075735e-13,1.6533422404241e-10
"Fau",5525.94149499405,1.53737280565024,0.215514905838774,7.13348712316142,9.78574682346566e-13,1.67047146343297e-10
"Ube2m",1643.93414259277,1.64537007272563,0.230859500960403,7.12714904901333,1.02469115184187e-12,1.72954050370433e-10
"Anp32a",1348.62004196844,1.91375281544174,0.268895014950158,7.11710038877616,1.10221208622369e-12,1.83811456640752e-10
"Hras",2756.45430626408,1.73136670339536,0.243316542666975,7.11569663294561,1.11348971869981e-12,1.83811456640752e-10
"Dmwd",4201.2269876624,1.56871945472145,0.220557741269764,7.11251142530856,1.13950099493938e-12,1.86060695064993e-10
"Gm43828",11748.3805936233,-7.0166895886703,0.990841833536485,-7.08154354325809,1.42557559417093e-12,2.3026878038318e-10
"Rp9",2055.50991734112,1.47348435488307,0.20854775354487,7.06545301897026,1.60092844732333e-12,2.55841990805225e-10
"Samd4",857.208621118892,2.00563492217419,0.284140911754812,7.0585925475768,1.68197460689672e-12,2.65964447840026e-10
"Ccdc85c",288.9816973685,2.25560508795994,0.320223406932505,7.04384826070932,1.87001787945088e-12,2.87594097478815e-10
"Mical2",6280.38861858854,-1.47810993291073,0.209857776968917,-7.04338888107856,1.87619634888323e-12,2.87594097478815e-10
"Smad4",1288.13188476366,1.54865293725812,0.219829042821968,7.04480589724591,1.85720215804294e-12,2.87594097478815e-10
"Igip",930.091191228145,2.0590034789961,0.292679164722801,7.03501898041221,1.99233880447732e-12,3.02312257786448e-10
"Mbd2",582.500742993119,2.25470359413507,0.320687538609163,7.03084255756813,2.05290049262658e-12,3.08386712002365e-10
"Inf2",1757.8437500119,1.94760868396299,0.27766198398419,7.01431523327977,2.31077871342962e-12,3.43688295377621e-10
"Zbtb16",1895.10766713755,1.95342866573401,0.27867538431791,7.00969219263932,2.38842993321827e-12,3.51754847615734e-10
"Tnk2",2994.83238914216,1.83268433789822,0.262003600208304,6.99488227047704,2.65481764643839e-12,3.87190977522306e-10
"Rps8",6693.01331097906,1.33781564694693,0.191501152335874,6.98594045324872,2.8295407676915e-12,4.08705398194824e-10
"Gm34039",147.471811156074,2.67626233063748,0.383186536976996,6.98422849547595,2.86425572548457e-12,4.09779519125992e-10
"Rpl23",9696.75976810363,1.48915478086387,0.213586106036658,6.97215192737437,3.12129202545316e-12,4.42340083078843e-10
"Wipf2",3091.80964048452,1.60611603139377,0.230540034306333,6.96675541073103,3.24333813816495e-12,4.55340425341252e-10
"Gas5",2986.33401732033,1.37816100272344,0.197957304380036,6.96191033232936,3.35689156868685e-12,4.66918751340869e-10
"Mtch1",13939.6638323226,1.41784050505305,0.203776314869594,6.95782778268608,3.45559263652263e-12,4.76237730145348e-10
"Fbxo33",1770.44297181025,1.61728401145036,0.232613540396201,6.95266495963956,3.58449301790049e-12,4.89511401044556e-10
"Ppp1r9b",4977.31984299857,1.77661275887679,0.255870412793064,6.94340834285374,3.82750980157825e-12,5.17989659813589e-10
"Hypk",6153.98981795474,1.67041604531318,0.240849667701562,6.9355131823682,4.04749150405596e-12,5.42869797981505e-10
"Scn2b",5215.49080303257,1.2753488921677,0.184295845323775,6.92011743361408,4.51269400145753e-12,5.99908754777831e-10
"Pelo",281.058725003637,2.0635865208523,0.298596592093969,6.91095134871091,4.81414153049014e-12,6.34368719921254e-10
"Gm45978",1118.49166045785,-13.6887038745829,1.98324419919472,-6.90217769457796,5.12113183978659e-12,6.68953413019776e-10
"Ppp4r2",2125.88766290611,1.32611983432795,0.192769737528249,6.87929470326544,6.01496120891476e-12,7.78937476554462e-10
"Gm15459",344.890202835778,-2.93605115384713,0.426911056293305,-6.87743058083262,6.09417025796159e-12,7.82449791582042e-10
"Wnk2",2328.07975744272,1.7278455520591,0.251360664113088,6.87396955349282,6.24395401241519e-12,7.94887094699161e-10
"Gm6560",62.9946412828417,-3.29903649013397,0.482665590000308,-6.83503559914405,8.19846672763044e-12,1.03493585867617e-09
"Rpl15-ps3",1011.89744474475,1.77955363558241,0.26062251640016,6.8280886093897,8.60534320441535e-12,1.07724554680606e-09
"Rps10",3326.82335316674,1.47795897402482,0.216744565293188,6.81889749819382,9.17418265709622e-12,1.13823965597756e-09
"Rps24",5081.4008888002,1.58976823886267,0.233178855268718,6.81780617299368,9.24412448603798e-12,1.13823965597756e-09
"Wnk1",1514.32609328116,2.34038779014164,0.343389865163838,6.81554124791945,9.3909523522926e-12,1.14691777427756e-09
"Samd1",252.354724795365,2.29873635593954,0.338414882352572,6.79265740312401,1.10086597764594e-11,1.33364586420946e-09
"D330041H03Rik",136.244323814717,2.59665395101912,0.38260220955552,6.78682424243112,1.14628710633155e-11,1.377561992905e-09
"Arhgap39",1213.86355463482,-1.44014885931658,0.212534005549871,-6.77608675181464,1.23474554853318e-11,1.47209108175123e-09
"Rnf19b",1078.34674904327,1.50442661605911,0.222161444820632,6.77177184040079,1.27214654065761e-11,1.50473900265816e-09
"Pura",8008.16722770508,2.18596988628431,0.323140298451663,6.76477027705444,1.33520883849842e-11,1.5669927478065e-09
"Prrt1",1989.12006004413,1.59341073715448,0.235766900357094,6.75841576888482,1.39508714714172e-11,1.62457357553201e-09
"Gm15801",100.884328517568,-3.40892028216433,0.504506834607881,-6.75693578029295,1.40940621676632e-11,1.6286230914049e-09
"Gm57791",367.289560879579,-8.66092562732354,1.28497865287206,-6.74013191422713,1.58242897050664e-11,1.81459908358403e-09
"Csnk1g2",1722.83463602298,1.6608288179635,0.246571524594762,6.73568783213331,1.63156240852817e-11,1.85676746219017e-09
"Rpl36a",2179.12851630421,1.44202329820384,0.214699901600982,6.71645998647839,1.86192405979307e-11,2.1029942275347e-09
"Akirin2",1436.88288408919,1.58794144912663,0.236487198225035,6.71470363319873,1.88448839282974e-11,2.11259586843943e-09
"Thra",16660.3069238711,1.54440792546627,0.230131767980393,6.71097232259502,1.93331780855967e-11,2.15128149038396e-09
"Gm53778",1092.52707168559,-6.82366247235532,1.01719975662641,-6.70828166041477,1.96929546506498e-11,2.17520268207398e-09
"Cenpb",1121.72986680393,1.44654471733392,0.215670683147373,6.70719217013586,1.98404910070803e-11,2.17550259787124e-09
"Rpl7a",4037.43767054942,1.49958489926186,0.223745923049781,6.70217753611636,2.05336343120395e-11,2.23519025098158e-09
"Lrrc10b",230.987997936294,2.33908421478334,0.349173832467903,6.69891039156936,2.09979296980479e-11,2.25457142241008e-09
"Rplp1",5664.92356479786,1.27429039075485,0.190226281627023,6.69881353856956,2.10118492302896e-11,2.25457142241008e-09
"Plekhm2",1358.60364623474,1.55275277387886,0.232240016524688,6.6859828771748,2.29379847353069e-11,2.4437901183956e-09
"Gm19426",128.58609060082,2.69649391703908,0.405149866645841,6.65554684581989,2.82248635230359e-11,2.98587253410595e-09
"Nr2f1",1423.06204357941,2.00677546719786,0.301680006064263,6.6520002216202,2.89136267365328e-11,3.03734615969368e-09
"Capns1",3294.22329115947,1.45153384552542,0.218540299295742,6.64195047871291,3.09558980906494e-11,3.22930209109538e-09
"Ube2q1",1952.14589834988,1.50854599722074,0.227159110879887,6.64092226535612,3.11726418474112e-11,3.2294856953918e-09
"Dact3",2293.35787419163,2.03107366658486,0.306830435721913,6.61953127891675,3.60339593942917e-11,3.70754889055514e-09
"Ccnk",216.563985070637,2.55816813918089,0.387103606510517,6.60848438546228,3.88274481712791e-11,3.96779541788404e-09
"Gnas",28026.8710642479,1.22311328024559,0.185751104558926,6.58468913630381,4.55838115013328e-11,4.62675686738528e-09
"Agap1",2931.74288656688,1.597712011132,0.24287916429547,6.57821767365906,4.7612087176501e-11,4.79273790575427e-09
"Rpl17",5137.65144040439,1.37019831200952,0.208317430245784,6.57745398641338,4.78571885143883e-11,4.79273790575427e-09
"Megf9",684.247044648969,-1.82966222933336,0.27839567982059,-6.57216459146374,4.95890017639846e-11,4.93328466555348e-09
"Mapk3",7084.26088861339,1.42085593572757,0.216662121707059,6.5579341904934,5.45582745923497e-11,5.3566954308907e-09
"Mir6236",46.8272076189939,-5.6031410510871,0.854324093874134,-6.55856611239692,5.43276206562824e-11,5.3566954308907e-09
"Fam8a1",998.4171427259,1.3185028463173,0.201165701643773,6.55431236808014,5.58988494660448e-11,5.43616004369847e-09
"Gm40814",249.573574606303,-11.5244268641852,1.75843454193839,-6.55379918292629,5.60913864181376e-11,5.43616004369847e-09
"Bhlhe41",658.991335179712,1.74480389545585,0.266321789946684,6.55148756624514,5.69667319001164e-11,5.48560414489454e-09
"Ppp2r5a",2241.79056674934,1.36981103224062,0.209419445001308,6.54099256271098,6.11118710371266e-11,5.84727724025296e-09
"Rpl37a",6609.41108646633,1.3126144462425,0.201137758792284,6.52594746070552,6.75730054244812e-11,6.42456764231998e-09
"Bcl11b",3835.66185893371,1.3936243725391,0.213769266488167,6.51929248499452,7.06397919981823e-11,6.5917201282104e-09
"Gm38431",51.480140869391,-4.55103682576442,0.698089291400578,-6.51927608950091,7.06475130236902e-11,6.5917201282104e-09
"Sap18b",1257.27219688881,1.74436883509398,0.267542487893326,6.51996940310091,7.03217346350898e-11,6.5917201282104e-09
"Ccdc177",547.30301777317,1.99039704975325,0.30541300980459,6.5170670071545,7.16954044237991e-11,6.64819978552044e-09
"Cbx3",8711.47823112806,1.34123743272636,0.206129647586032,6.50676624364075,7.67857538784056e-11,7.07653739117429e-09
"Naf1",240.576384503844,2.41771862335421,0.372067981843152,6.49805611162052,8.1364459585354e-11,7.452786048117e-09
"Acot13",4180.76899619812,1.27670170725577,0.196665875087863,6.4917297252784,8.48563922198786e-11,7.72553166016373e-09
"Rpl38",5335.74600608964,1.6337299951202,0.252005800949317,6.4829063020211,8.99723783337393e-11,8.14195823692429e-09
"Foxg1",2074.90518143426,1.40074523976764,0.216233725523217,6.47792214826011,9.29943101005929e-11,8.26603861734383e-09
"Nrxn2",819.470694649098,2.08563302117385,0.321938992752186,6.47834859438502,9.27319174915299e-11,8.26603861734383e-09
"Zranb1",2085.18715594368,1.53626969444108,0.237129594519053,6.47860802679205,9.25726428235163e-11,8.26603861734383e-09
"Tbcel",778.043067394545,1.44402456281508,0.223273402910483,6.46751715157956,9.96262361440816e-11,8.80344305503761e-09
"Dvl1",1438.88608413143,1.42027645476016,0.219710664430448,6.46430367156696,1.01766325928277e-10,8.93996343914956e-09
"Csnk2a2",1418.54801948948,1.46301990444288,0.226442545623973,6.46088790607552,1.04090404763478e-10,9.04851962989624e-09
"Rpl35a",4597.14023571034,1.57447270264852,0.243699305789926,6.46071886641215,1.0420675648862e-10,9.04851962989624e-09
"Vps33b",422.619754210873,-1.56925688702709,0.243012490669942,-6.45751534293951,1.06435964342216e-10,9.18897158821133e-09
"Rpl30",4971.9099907625,1.40591831349683,0.218671475932581,6.42936307765303,1.28139723689062e-10,1.0999513881469e-08
"Copg2",1323.89039233835,-1.33889016889561,0.208440341096676,-6.42337352669476,1.3328689028084e-10,1.13763390102204e-08
"Rpl27",4248.87115363846,1.34778597559895,0.21029484539535,6.40903001243394,1.46448366395732e-10,1.24290811299247e-08
"Rpl19",12543.1467559214,1.35861353327518,0.212134183623582,6.40450072717155,1.50862235316204e-10,1.27317556119102e-08
"Lrfn5",1192.40518012328,-1.46592737252793,0.228968434401996,-6.4023120757083,1.530414428228e-10,1.28435114753302e-08
"Htr2a",76.5900342223748,-3.82861186627096,0.598368019902552,-6.39842327618791,1.56989592276007e-10,1.31016536398343e-08
"Actb",35686.698298118,1.65617515812891,0.258942516524517,6.39591821520008,1.59585409083507e-10,1.32447072665881e-08
"Khdrbs3",5435.03575730103,1.41327617895096,0.221272900227783,6.38702786240931,1.69140830202486e-10,1.39606239082514e-08
"Cort",325.254811844374,2.08610147104699,0.326726913594229,6.38484735799197,1.715685173635e-10,1.4015685728087e-08
"Nt5dc3",1609.05742614163,1.85007727029809,0.289802528781188,6.38392383282126,1.72606967094667e-10,1.4015685728087e-08
"Socs7",3369.2312550592,1.60129532967547,0.250809011726867,6.38452071020199,1.71935113959124e-10,1.4015685728087e-08
"Bex2",45002.2013616592,1.58259549367157,0.248140803082057,6.37781241140024,1.79635350188327e-10,1.44106807281309e-08
"Ndufb3",9098.87967365197,1.61070559545101,0.252516695799751,6.37861029485478,1.78702123588022e-10,1.44106807281309e-08
"Otud7a",572.11001966229,2.1790898444395,0.341740125693444,6.37645298461157,1.81236352610266e-10,1.44106807281309e-08
"Sec62",3907.84751830171,1.22987587010984,0.192879593318245,6.37639186681913,1.81308657809662e-10,1.44106807281309e-08
"Cox17",5060.64552520886,1.62857205942274,0.25582940399062,6.36585175128053,1.94208946536482e-10,1.53547726045843e-08
"Magi2",1397.81452556755,1.72603136616133,0.271193169214771,6.36458274800573,1.95821330146958e-10,1.54011938296733e-08
"Camk2a",34598.4696168307,-1.61279556001699,0.254121984128651,-6.34654087700064,2.20210055514688e-10,1.72291429892794e-08
"Ldb1",1849.99798007504,1.51602070473034,0.239119047001018,6.34002486938605,2.29728076546429e-10,1.78807003413495e-08
"Snrpd1",3890.58012718199,1.52579774300566,0.24078373421335,6.33679740863935,2.34590122294442e-10,1.81650145211707e-08
"Drd2",166.948291551538,2.40721058647566,0.37995775270889,6.33546906021412,2.36620296419442e-10,1.82282568862198e-08
"Gnb1",25383.1143750087,1.15964467343294,0.183492759751762,6.31983885904687,2.6183619112802e-10,1.99660064118026e-08
"Tmsb10",7423.76954969212,1.79675708490447,0.284269003683005,6.32062258503593,2.60511576636072e-10,1.99660064118026e-08
"Rps29",7737.89012315861,1.31216538310214,0.207664270972051,6.31868629572173,2.63796153585189e-10,2.00138677735187e-08
"Lbh",569.187489040711,1.82817022596005,0.289867968292319,6.30690668144615,2.84667344394833e-10,2.14888082788904e-08
"Rpl24",5417.79947344244,1.28481148996757,0.203801949878288,6.30421588574039,2.89656524447774e-10,2.17561015512723e-08
"Stk39",1909.86808463978,1.55053538601521,0.24599905560551,6.30301357132722,2.91913319913264e-10,2.18165268245625e-08
"Mapk8",1898.78592361226,1.31092989350842,0.208060706931423,6.30070863856341,2.96287888329888e-10,2.20338448440177e-08
"Gpatch2l",1349.54156282301,-1.2212761487448,0.194133729629996,-6.2909013857224,3.15627804259228e-10,2.32419650763829e-08
"Nutf2-ps1",408.360361298537,1.57970041187225,0.251090386526479,6.29136158387196,3.14693348483435e-10,2.32419650763829e-08
"Uqcc5",533.02191244469,1.79217891807515,0.285203906428259,6.28385122952712,3.30286791881971e-10,2.42027716470779e-08
"Cadm4",389.833515296257,1.67712794460994,0.267175639497989,6.27724873330964,3.44616545839534e-10,2.50088393797173e-08
"Cox6c",25772.9698035866,1.66266259977073,0.26484920358028,6.27777081182256,3.43461692735036e-10,2.50088393797173e-08
"Poc5",1070.850086006,-1.22226233112285,0.194773288588459,-6.2753077692568,3.48943357575084e-10,2.52010919110236e-08
"Ttbk1",1329.44930832942,1.83196165696864,0.2921465093538,6.2706950051218,3.5944007471848e-10,2.5834970346512e-08
"Lrrc73",932.245055074695,1.34134835338048,0.213948510142768,6.26949144205491,3.62229201765043e-10,2.59114622329261e-08
"Gm2423",199.426311581009,-2.00275448444179,0.31956407022208,-6.26714537416545,3.67726826438533e-10,2.6180058705022e-08
"Sod1",9066.47382878809,1.65202609970183,0.264362349417778,6.24909751082255,4.12831131136228e-10,2.92525908109831e-08
"Ndufb7",9551.31584206037,1.51027134402846,0.241880671667834,6.24386948165273,4.26876238741918e-10,3.01057974571882e-08
"Zfp91",1721.07435630472,1.49478994070651,0.239512973535029,6.24095604778545,4.3490445010151e-10,3.05286665860976e-08
"Lsm14b",304.080582950394,2.22211270537749,0.357250154550321,6.2200468693275,4.97006395406418e-10,3.47257212641638e-08
"Shb",121.540456013436,2.37938918134905,0.382603390249132,6.21894432195101,5.00510857218635e-10,3.48086763756405e-08
"Rps12",3142.25441395912,1.34336716038379,0.216085135043785,6.21684207991255,5.07259813736449e-10,3.48460808872098e-08
"Rrp12",890.780785906453,-2.17856186676846,0.350436222137016,-6.21671428108443,5.07672945428654e-10,3.48460808872098e-08
"Snrpd3",5049.92602459408,1.37458640702275,0.221115081997653,6.2166108010549,5.0800770298888e-10,3.48460808872098e-08
"Ptms",5628.56219281679,1.79905025002953,0.28970120820551,6.21001983793354,5.29779129663226e-10,3.61742822081863e-08
"Gm14760",48.4880873809844,-3.53248482212535,0.569001015413715,-6.20822235186507,5.35872956192573e-10,3.6424812434049e-08
"Fbll1",476.603727871278,2.27804583574119,0.367356741610387,6.20118151569749,5.60408328187468e-10,3.77509143768257e-08
"Usf2",1142.56147283683,1.47266445154591,0.237454246631778,6.20188719483962,5.57900627019699e-10,3.77509143768257e-08
"Zfp628",279.620640395936,2.0181675400181,0.325659485129461,6.19717107031539,5.74870096727987e-10,3.85522258618206e-08
"Rpl8",6424.95549400008,1.28529821287229,0.207485622137868,6.19463748682426,5.8419328136945e-10,3.90033398788083e-08
"Rps21",2890.19298747668,1.52099799186923,0.245782566679889,6.1883884297221,6.07824046349206e-10,4.0401472673707e-08
