"gene","score","rank"
"Hnrnpa0",20.0678257796153,1
"Gdf1",18.1215457789718,2
"Trnp1",18.0366943090673,3
"Gprin1",17.4282120852126,4
"Thy1",16.9020682231028,5
"Actc1",16.165613500719,6
"Gm39876",16.0204011544633,7
"Gm6361",16.0204011544633,8
"Foxo6",15.5555665746061,9
"Basp1",15.4053707668059,10
"Kctd2",13.3668113579624,11
"Eid2",13.3576294334679,12
"Gm14494",13.2448147265393,13
"Gm46892",13.0251660659828,14
"Spry2",13.0251660659828,15
"Bri3",12.9620072333029,16
"Kcnmb4",12.8529461020099,17
"Pabpn1",12.5735696205877,18
"Cbarp",11.8871015609467,19
"Rps27a",11.8803655709949,20
"Chmp4b",11.8034669623711,21
"Pou3f1",11.7503805361456,22
"Degs2",11.6826184160791,23
"Otulin",11.6826184160791,24
"Ppp1r12c",11.5597010325256,25
"Pcbp2",11.4831195331206,26
"Evl",11.3945130539228,27
"Zbtb4",11.1541764276248,28
"Hs3st4",11.0456717325759,29
"Rab12",10.946244081113,30
"Btbd2",10.8806007303461,31
"Alyref",10.8126140228064,32
"Ssbp3",10.7479098835184,33
"Agap3",10.741499410956,34
"Nlgn2",10.7222633398473,35
"Pum2",10.6371392232866,36
"Ksr1",10.6243518056784,37
"Syt7",10.6067580562918,38
"Tph1",10.4831554255896,39
"Smap1",10.4075267436885,40
"Gnb2",10.3789034959898,41
"Pwwp2a",10.3789034959898,42
"5730409E04Rik",10.2436735794026,43
"Ppp2cb",10.232946243704,44
"Zftraf1",10.232946243704,45
"Hnrnpul2",10.2100779937928,46
"Rab21",10.2037429895443,47
"Pi4k2a",10.1670489748821,48
"Pabpc1l2b",10.1508384014675,49
"Srf",10.1508384014675,50
"Rhou",10.0797589642897,51
"Bcl2l2",10.0381413014537,52
"Crls1",10.0272617799782,53
"Zfp316",10.0272617799782,54
"Sobp",9.99409723471969,55
"Myl7",9.91052424183606,56
"9130221H12Rik",9.87043661175763,57
"Fau",9.81079506402643,58
"Polr2k",9.78988589785932,59
"Ube2m",9.78757580707846,60
"Anp32a",9.74981360371659,61
"Dmwd",9.74981360371659,62
"Hras",9.74981360371659,63
"Rp9",9.64354731244206,64
"Smad4",9.56332917688094,65
"Ccdc85c",9.56168274504719,66
"Samd4",9.55827649002607,67
"Mbd2",9.54064024549572,68
"Igip",9.50220554649176,69
"Inf2",9.45192889557408,70
"Zbtb16",9.45192882827875,71
"Rps8",9.43748822085412,72
"Gm34039",9.4141390977993,73
"Tnk2",9.40815522764639,74
"Rpl23",9.38662299508739,75
"Gas5",9.37384441720973,76
"Mtch1",9.36908993047219,77
"Wipf2",9.36908993047219,78
"Fbxo33",9.3318331598477,79
"Ppp1r9b",9.28864010944871,80
"Scn2b",9.28864010944871,81
"Hypk",9.28779496626635,82
"Pelo",9.22399773789911,83
"Ppp4r2",9.16064598969572,84
"Wnk2",9.10301656355279,85
"Rps10",8.96615324082469,86
"Rpl15-ps3",8.96532305435908,87
"Rps24",8.9607333686053,88
"Wnk1",8.92567683918879,89
"Samd1",8.89862988755473,90
"Rnf19b",8.8456875185659,91
"Prrt1",8.80766763295682,92
"Pura",8.79121133917793,93
"D330041H03Rik",8.76391759319052,94
"Csnk1g2",8.74168494652059,95
"Rpl36a",8.71428760742427,96
"Cenpb",8.703609676379,97
"Akirin2",8.69358303159398,98
"Rplp1",8.69358303159398,99
"Thra",8.6928240762289,100
"Lrrc10b",8.6851833389365,101
"Rpl7a",8.6746849855634,102
"Plekhm2",8.61912213004353,103
"Gm19426",8.55825465147347,104
"Capns1",8.51238554683086,105
"Ube2q1",8.51157563858756,106
"Nr2f1",8.50585839041166,107
"Dact3",8.41852117304684,108
"Gnas",8.3879196353771,109
"Ccnk",8.35470931584757,110
"Rpl17",8.35470931584757,111
"Agap1",8.32715961636735,112
"Fam8a1",8.29806532403531,113
"Mapk3",8.29716067895408,114
"Bhlhe41",8.26584839176176,115
"Ppp2r5a",8.26129463610529,116
"Rpl37a",8.23657641782491,117
"Bcl11b",8.19395510356559,118
"Sap18b",8.19395510356559,119
"Cbx3",8.18477101353708,120
"Ccdc177",8.1794156427142,121
"Acot13",8.15273499532071,122
"Foxg1",8.10614097405385,123
"Naf1",8.09779587735004,124
"Rpl38",8.09779587735004,125
"Zranb1",8.08623895896159,126
"Tbcel",8.08046900490498,127
"Dvl1",8.07580158792135,128
"Nrxn2",8.07580158792135,129
"Csnk2a2",8.06173285175237,130
"Rpl35a",8.05477238659343,131
"Rpl30",7.98652894085008,132
"Rpl27",7.94076740647305,133
"Rpl19",7.93178591944541,134
"Actb",7.88237210147225,135
"Khdrbs3",7.88175243323803,136
"Sec62",7.86838375793016,137
"Socs7",7.85346221511489,138
"Bex2",7.85305469263127,139
"Cort",7.85305469263127,140
"Ndufb3",7.85305469263127,141
"Nt5dc3",7.84174893176705,142
"Cox17",7.81809853483074,143
"Magi2",7.81121379262257,144
"Otud7a",7.81121379262257,145
"Ldb1",7.75306305738511,146
"Snrpd1",7.75306040415685,147
"Gnb1",7.74856624668117,148
"Rps29",7.72906597908074,149
"Drd2",7.72253347396319,150
"Nutf2-ps1",7.70829269569595,151
"Tmsb10",7.7046416949402,152
"Rpl24",7.70048042281909,153
"Mapk8",7.69020321037598,154
"Stk39",7.66806072160732,155
"Lbh",7.65332635014941,156
"Uqcc5",7.62467762074893,157
"Cox6c",7.61443585715255,158
"Lrrc73",7.61443585715255,159
"Cadm4",7.61188250218973,160
"Ttbk1",7.58047967852329,161
"Ndufb7",7.54012691988662,162
"Sod1",7.54012691988662,163
"Zfp91",7.52723733861067,164
"Shb",7.49372136071536,165
"Rps12",7.48938031016339,166
"Snrpd3",7.48248223635558,167
"Lsm14b",7.44345086960266,168
"Ptms",7.43977010678847,169
"Rpl8",7.42953787061106,170
"Usf2",7.4285878206116,171
"Zfp628",7.41671549146646,172
"Rps21",7.40555719373131,173
"Fbll1",7.37412267591114,174
"Pip4k2b",7.36688080298663,175
"Taok1",7.28073193016982,176
"Mnt",7.26501537751429,177
"Rps28",7.26375390262326,178
"Foxk2",7.25889421245838,179
"Gm11837",7.22526466648818,180
"Zswim6",7.21431741109409,181
"Morf4l1b",7.19603582341951,182
"Rpl26",7.15577600562067,183
"Ppp3cb",7.14951658099865,184
"Cacng4",7.14196194081896,185
"Rpl35",7.13316043443072,186
"Tbca",7.11788709306665,187
"Enah",7.11420796786758,188
"Ndufa3",7.10959482561508,189
"Adap1",7.10234220458333,190
"Ptprn2",7.08407286091394,191
"Snrpb2",7.07163501201237,192
"Morf4l1-ps1",7.06127518177833,193
"Atp5me",7.06004115034108,194
"Ago1",7.03436246892427,195
"Cdkn1b",7.03005515475419,196
"Spire1",7.03005515475419,197
"Ctnnd2",7.02958494247091,198
"Mepce",7.02958494247091,199
"Sppl3",7.02958494247091,200
"Cenpv",7.00735576103352,201
"D17H6S53E",6.99974952437394,202
"Rab35",6.99360173155741,203
"Rps25",6.95977539971846,204
"Etohd2",6.95269284180431,205
"Gm38733",6.94426959630955,206
"Atp2b4",6.93644394287498,207
"Pdcd7",6.92385440871033,208
"Rpl39",6.92385440871033,209
"Tmem259",6.92385440871033,210
"Ppm1h",6.92031421002111,211
"Rpl27a",6.90848996504734,212
"Tceal5",6.89101279093171,213
"Ccdc34",6.87261652070141,214
"Rpl31",6.87261652070141,215
"Sst",6.86969751814014,216
"Phlpp2",6.85986243463527,217
"Rpl21",6.83643773759231,218
"Lst1",6.81273972940165,219
"Rps26",6.79569351913463,220
"Grk2",6.78358363626069,221
"Atxn7l3",6.74527887799158,222
"Rpl36",6.74527887799158,223
"Rps13",6.74432889662887,224
"Luc7l2",6.72807838847882,225
"Pfdn2",6.72760500068417,226
"Prune2",6.72760500068417,227
"Fxr2",6.71239803233836,228
"Gm29679",6.6871453403829,229
"Prkaca",6.6820893528484,230
"Gsk3a",6.68014532637031,231
"Prcc",6.6793725802102,232
"Ccl7",6.67581217553012,233
"Rps7",6.66602321235709,234
"Vat1",6.66524372354367,235
"Rps23",6.6611265455611,236
"Syndig1l",6.65784140109131,237
"Snrpe",6.64490562483674,238
"Nuak1",6.64379460167461,239
"Rbmx2",6.63896645109675,240
"Gda",6.59280659723529,241
"Gm57496",6.58984065251784,242
"C1qtnf4",6.57675571204481,243
"Sncb",6.56401159053687,244
"Camk2g",6.56131952184778,245
"Ccdc12",6.49790319481897,246
"Ppm1a",6.48802205260743,247
"Slain1",6.46325092903034,248
"Rab11fip3",6.4620415998623,249
"Ppp1r1b",6.45099722225145,250
"Ndufa5",6.44747407209567,251
"Pbx2",6.44584612627597,252
"Snhg12",6.40392071623989,253
"Snn",6.40392071623989,254
"Iffo2",6.40274152597811,255
"Hnrnpd",6.40144231139694,256
"Axin1",6.40023405611287,257
"Vash1",6.37092165511614,258
"Gpr88",6.36408792180749,259
"Kdm1a",6.36340601269854,260
"Gm54215",6.35953112179605,261
"Set",6.35953112179605,262
"Rac1",6.34724081739364,263
"Rpl12",6.31093774673458,264
"Nkain1",6.30748581550873,265
"Camk2n2",6.2883148424346,266
"Psmb4",6.27941282562395,267
"Ccdc85b",6.2722388043647,268
"Kcnk3",6.2722388043647,269
"Wfdc18",6.26432007382249,270
"Marf1",6.25824822897843,271
"Stac2",6.25824822897843,272
"Marchf9",6.25797058498296,273
"Pfdn1",6.23614190769502,274
"Lcn2",6.22814465241919,275
"B3gat1",6.2267436063155,276
"Pabpc1l2a",6.22031396466346,277
"Rps15",6.22031396466346,278
"C2cd4c",6.21752033206678,279
"Arglu1",6.21261645643875,280
"Mapkapk2",6.21261645643875,281
"Rpl11",6.2021521943667,282
"Slc6a17",6.2021521943667,283
"Cabp1",6.19870027798618,284
"Eif2s2",6.19654863202083,285
"Galnt17",6.19654863202083,286
"Tbc1d13",6.19331300056586,287
"Rpl28",6.19133472003735,288
"Kctd6",6.19108496814377,289
"Wdr26",6.18618014365338,290
"Ndufs5-ps",6.18093866631812,291
"Cops9",6.17783313887562,292
"Zc3h7b",6.16323449492909,293
"Phc2",6.16051474353597,294
"Ndufaf8",6.15225715438247,295
"Rpl6",6.13913372735808,296
"Celf5",6.12729677115152,297
"Rplp2",6.121508218047,298
"Rps16",6.10691439944333,299
"Klf9",6.10627752918718,300
"Srsf2",6.10627752918718,301
"Tlcd3b",6.09941841231189,302
"Nova2",6.06693828943227,303
"Snrpf",6.04624573086392,304
"Kbtbd11",6.04479402979224,305
"Rpl37",6.04176439387858,306
"Atp5mk",6.03270989845395,307
"Rpl36al",6.03270989845395,308
"Clec2l",6.03034243750486,309
"Trappc6a",6.03034243750486,310
"Ndufc2",6.02683376351371,311
"Lsm5",5.99701636941239,312
"Fmn2",5.98845678898265,313
"Frat1",5.96108124745376,314
"Rimbp2",5.93633326847611,315
"Copg2os2",5.9360162412821,316
"Ndufa13",5.93483833861056,317
"Rapgef1",5.93483833861056,318
"Pan3",5.93449856205602,319
"Larp1b",5.9266230136589,320
"Ark2n",5.90924468239015,321
"Fbxl17",5.9012495759448,322
"Pfdn5",5.87757175157666,323
"Ier3ip1",5.8717064450452,324
"Pdap1",5.8717064450452,325
"Sem1",5.87052573020769,326
"Tac1",5.87052573020769,327
"Strn3",5.8576733923689,328
"Rap2a",5.85754252016079,329
"Micu3",5.84181256232563,330
"Stmn4",5.84028292017103,331
"Snrnp27",5.83773056551291,332
"Msl1",5.81494055486091,333
"Cox7c",5.80507342518046,334
"Pgm2l1",5.80507342518046,335
"Zfas1",5.80507342518046,336
"Cplx2",5.79873552874273,337
"Ndufaf2",5.7892405356717,338
"Rps4x",5.7758950549341,339
"Rtf1",5.77012368177885,340
"Rps11",5.76498200729172,341
"Bcl7a",5.76129317453517,342
"Ptpn11",5.76129317453517,343
"Rasgef1a",5.75241038226444,344
"Ndufb1",5.73247204268859,345
"Rpl32",5.73247204268859,346
"Tceal9",5.73247204268859,347
"Pdcd5",5.71721840963559,348
"Dennd5a",5.71117408400336,349
"2310033P09Rik",5.70677889517319,350
"Gm21586",5.70581219283923,351
"Fam133b",5.68761210802059,352
"Selenot",5.68411947614007,353
"C130074G19Rik",5.6825481190702,354
"Lsm7",5.67756148780932,355
"Ndufa2",5.6640825400767,356
"Cir1",5.60442607503596,357
"Anapc13",5.59138558964464,358
"Zfp341",5.59000877844031,359
"Abhd17c",5.58754903335946,360
"Fam98b",5.58672283080929,361
"Zdbf2",5.57293235180216,362
"Lemd2",5.56272289682617,363
"Ipo11-lrrc70",5.55759164567725,364
"Dmbt1",5.54988304336276,365
"Dpm3",5.54988304336276,366
"Arl4c",5.54775921462202,367
"Ndufa6",5.54775921462202,368
"Cadm3",5.54759063607892,369
"Slc30a1",5.53021937305066,370
"Arl4d",5.52247530528536,371
"Cmtm4",5.52247530528536,372
"Chd3",5.4991836264359,373
"Gm13889",5.49530507439605,374
"Tbr1",5.48597678076741,375
"Pfdn4",5.48117850975657,376
"Plekha3",5.48060546739797,377
"Ndufs5",5.47610323316656,378
"Klf13",5.46789413607829,379
"Map4k4",5.46789413607829,380
"Trmt112",5.46168032469662,381
"Gm10774",5.45146279723858,382
"Luc7l3",5.45089425132707,383
"Atp5if1",5.45048960734503,384
"Rps15a",5.43346079693768,385
"Rps18",5.43346079693768,386
"Rab11fip2",5.42752057441392,387
"Lrrc47",5.42693778408869,388
"1810037I17Rik",5.42480962866148,389
"Acyp1",5.41480787364374,390
"Cbx1",5.40309363810273,391
"Cdk5r1",5.40185117433789,392
"Pik3ca",5.40112557152902,393
"Ctxn2",5.39290511551798,394
"Bag6",5.38560759084035,395
"Myl6",5.38515871478992,396
"Acvr1b",5.3598637378091,397
"Mrpl23",5.3588900728052,398
"Msi2",5.34517149545291,399
"B4galt6",5.34078420168642,400
"Lrrc71",5.34078420168642,401
"Cebpb",5.34055477322758,402
"Pin4",5.3257216350706,403
"Cd4",5.3225507342728,404
"Cox7b",5.3225507342728,405
"Cetn4",5.32102711496861,406
"Taf4",5.31491507027873,407
"Inpp4a",5.31219034395327,408
"Polr2f",5.30704672651216,409
"Sav1",5.30684604935088,410
"Ackr1",5.30528932402519,411
"Atp5mg",5.30206756794835,412
"Sox2",5.30206756794835,413
"Erf",5.29953621049087,414
"Uba52",5.2962644177165,415
"Vsnl1",5.28369439483108,416
"Bex1",5.27990394332722,417
"Prkrip1",5.27509275626418,418
"Mrps18c",5.27052237253687,419
"Atf5",5.25223543777845,420
"Timm10",5.25203162829677,421
"Nmt2",5.24740355005846,422
"Cox5b",5.2361394048472,423
"Foxk1",5.21939323380548,424
"Stard10",5.21915660376337,425
"Romo1",5.21135671511807,426
"Ubqln2",5.21018957543249,427
"Ppp2r2d",5.20304920687101,428
"Cacna1i",5.20223429051115,429
"Selenok",5.19838363209112,430
"Dgkh",5.19489608315587,431
"Atp5mj",5.19029419597639,432
"Alkbh5",5.17342466997709,433
"Mtss2",5.17023032271802,434
"Pfdn6",5.1697329471481,435
"Npy",5.16593115373583,436
"Syngap1",5.16470140957908,437
"Rps17",5.15934426780496,438
"Srsf9",5.15925266387909,439
"Lrrc4b",5.15620934195217,440
"Mex3d",5.15356831746791,441
"Timm13",5.14936736279085,442
"Cdk8",5.14380110573159,443
"Megf11",5.14342354649633,444
"Adipor2",5.13896677292318,445
"Fhod3",5.13896677292318,446
"Rpl41",5.13896677292318,447
"Selenow",5.13298536977811,448
"Atp5pd",5.12458449797906,449
"Hspe1",5.12458449797906,450
"Shf",5.12458449797906,451
"Sox1",5.11724502104499,452
"Cebpd",5.10987529982148,453
"Tmem91",5.10832478552805,454
"Tbc1d10b",5.10170003719817,455
"Ralbp1",5.09992362953682,456
"Pcp4",5.08880431870552,457
"Stk24",5.08604995558751,458
"Celf2",5.07469424963716,459
"Fabp5",5.07469424963716,460
"Psmb5",5.0693397188366,461
"A330041J22Rik",5.05676631269025,462
"Mllt6",5.05473246771418,463
"Aebp2",5.05183482426433,464
"Nucks1",5.03626775563303,465
"Tgm1",5.01547120105185,466
"Tomm7",5.01265170311111,467
"Rps20",5.01096456505783,468
"Rps9",5.00259984146203,469
"Swi5",4.99792987725859,470
"Dyrk1a",4.99674512314335,471
"Arhgef12",4.99348973412427,472
"Cdk13",4.98892263056107,473
"Ndufa1",4.9888610891664,474
"Bola2",4.98884612881254,475
"Borcs6",4.98884612881254,476
"Rybp",4.98884612881254,477
"Rpl13a",4.98726073317104,478
"Zmynd19",4.98726073317104,479
"Setd1b",4.98590987861832,480
"Maz",4.98490951748165,481
"Ube2r2",4.97974713762044,482
"Pdxp",4.9671199943244,483
"Aprt",4.96604010597273,484
"Gm15601",4.96604010597273,485
"Ccdc6",4.95972314080549,486
"Brd1",4.95892996011237,487
"Srek1ip1",4.95791073640687,488
"Nhp2",4.95696050032444,489
"Dek",4.95107068772755,490
"Tnnt2",4.94205152750413,491
"Llph",4.93589999245795,492
"Ccdc59",4.93522723685142,493
"Gng13",4.93522723685142,494
"Hcfc1r1",4.93243484760898,495
"Rgp1",4.93173852885872,496
"Nicol1",4.93164360612805,497
"Mbd6",4.93108729404082,498
"Reg3b",4.92809157627495,499
"Phf2",4.92457153389747,500
"Map7d1",4.92363485376635,501
"Uqcrb",4.92069239602214,502
"Ccdc174",4.92062601248281,503
"Tceal3",4.91775802577045,504
"Tomm6",4.90516010716807,505
"Neurod2",4.90442497447295,506
"Rgs2",4.89078370536501,507
"Tmem256",4.89078370536501,508
"Rpl34",4.88484397714951,509
"Pdgfa",4.88197680615243,510
"Snrnp35",4.88197680615243,511
"Ier5l",4.87671768327977,512
"Ptma",4.86906225684575,513
"Myl3",4.86577906554136,514
"Pde4d",4.85414693309985,515
"Mrpl52",4.84345826489801,516
"Fbxo45",4.82704823048335,517
"D8Ertd738e",4.82357203211793,518
"Mcee",4.81828681486436,519
"Uqcrq",4.81828681486436,520
"Ythdf1",4.80147011673578,521
"Ulk1",4.80017088271026,522
"Clmn",4.79399585587307,523
"Parvb",4.77786806235638,524
"H3f3b",4.76599106335982,525
"Asphd1",4.76328380639037,526
"S100a10",4.75103356307607,527
"Dlg4",4.7495082069669,528
"Frmpd3",4.7430673404382,529
"Neurl4",4.7430673404382,530
"Pam16",4.7430673404382,531
"Rnf217",4.7430673404382,532
"Gadd45gip1",4.73408787423485,533
"Nipal3",4.72109027372592,534
"Aimp1",4.72025953645995,535
"Eef1a2",4.71682294550535,536
"Phpt1",4.70410517413075,537
"Kcnj6",4.70145674961495,538
"Zrsr2",4.70145674961495,539
"Abracl",4.69694857087109,540
"Grcc10",4.69235387905568,541
"Rcc2",4.68749210547966,542
"H1f10",4.68559414764961,543
"Zfp746",4.67643839417961,544
"Rps3a1",4.67023598356827,545
"Atp5mc2",4.66655906595704,546
"Ccl27a",4.66655906595704,547
"Nenf",4.6558427477126,548
"Serf1",4.65484869816481,549
"Dynll2",4.65219964092502,550
"Cirbp",4.65132887927953,551
"Nsa2",4.64356021105926,552
"Tesk1",4.64106032788022,553
"Nol7",4.63771743026165,554
"Git1",4.63749188613447,555
"Pmvk",4.63013989119306,556
"Iqsec2",4.62711607893293,557
"5430416N02Rik",4.62633626397175,558
"Snrpd2",4.61857087737056,559
"Dhcr24",4.59145846823729,560
"Srp19",4.5891485462811,561
"Uqcrh",4.58735610753875,562
"Fdx2",4.58363880503703,563
"Arf6",4.58036336190663,564
"Cox4i1",4.57353103419329,565
"Mthfsl",4.57353103419329,566
"Bloc1s1",4.57352512326397,567
"Rps6",4.56460397622922,568
"Zrsr2-ps1",4.56187977357591,569
"Etfb",4.56039863999877,570
"Hdac11",4.55977225664493,571
"Rps3",4.54809785926684,572
"Emc9",4.54592120453711,573
"Cstf3",4.53987689336692,574
"Hint2",4.53945849980397,575
"Epn1",4.53204108258877,576
"Banf1",4.50886893138135,577
"Sec61b",4.50243857762518,578
"Zbtb47",4.50163964446223,579
"Igf1r",4.50103502137009,580
"Atp5f1e",4.49979351974648,581
"Erp29",4.49748643657415,582
"Jade2",4.49129907855045,583
"Zmat2",4.49129907855045,584
"Rbm3",4.48831644475366,585
"Ankrd13a",4.48754125079503,586
"Bola1",4.47701537507529,587
"Shc2",4.47701537507529,588
"Ceacam10",4.47107358204688,589
"Uqcr11",4.47071201477257,590
"Elob",4.4688556583948,591
"Mark4",4.46321373041079,592
"Rnf150",4.46089213990806,593
"Hint1",4.45914046241381,594
"Mrpl14",4.45869583917199,595
"Gcc2",4.45867408058162,596
"Gigyf1",4.45803646641908,597
"Setd7",4.44529336766336,598
"Sdhaf4",4.44364316849501,599
"Mt3",4.43018850815549,600
"Gm53494",4.42439612308144,601
"Abhd17b",4.40238305536546,602
"Cdkn1a",4.39658568739661,603
"Erlec1",4.39658568739661,604
"Bet1l",4.3922126721724,605
"Rnasek",4.38828780471011,606
"Tbc1d16",4.3845203143251,607
"1700113A16Rik",4.38364812058647,608
"Rpl14",4.37410384826217,609
"Ctif",4.3734718023254,610
"Bmp2k",4.36987004594388,611
"Tceal8",4.36971580826326,612
"Lamtor4",4.36817863726582,613
"Ina",4.36732843711996,614
"Hmgb1-ps4",4.36646953129745,615
"Slc24a5",4.36583796382511,616
"Cldn11",4.36233054501055,617
"Calm3",4.35694598429672,618
"Csk",4.35309301966391,619
"Rpl13",4.34761463051473,620
"Chst11",4.3393345023758,621
"Gm5776",4.3393345023758,622
"Acin1",4.3370522859512,623
"Gpr27",4.33354048194716,624
"Tceal1",4.3314442343244,625
"Sbsn",4.33075172239683,626
"Id4",4.32014355813752,627
"Rps14",4.32014355813752,628
"Yjefn3",4.32014355813752,629
"Ccdc92b",4.30330761958197,630
"Ndufb11",4.29657959223745,631
"Smim18",4.2935167299899,632
"Hba-x",4.28829970069956,633
"Ndufv3",4.28471323920895,634
"Map3k9",4.28251011790785,635
"Pank1",4.27102968255304,636
"Psmb1",4.27077514183854,637
"Dpy30",4.26779455082952,638
"Rbm15b",4.25787258470161,639
"Ndufa11",4.2495883503925,640
"Fkbp2",4.24735405505225,641
"Rad21",4.2446376407496,642
"Sertad4",4.24243391039628,643
"Cuedc1",4.23825868440947,644
"Cox7a2",4.23316046701726,645
"Dnal1",4.22514368615985,646
"Cbx3-ps6",4.22189522223588,647
"Srcin1",4.22184914678536,648
"Shank1",4.21420223822181,649
"H2-T24",4.21143302121328,650
"Tent4b",4.21143302121328,651
"Gm11868",4.20801705671945,652
"Lgi2",4.20770030091844,653
"Eea1",4.20531159664383,654
"Shank3",4.20469395968496,655
"Map3k3",4.19965715958767,656
"Hexim1",4.19448200532537,657
"Snrpc",4.18266947133055,658
"Dexi",4.18215787148389,659
"Chst2",4.17686296992985,660
"Psmb6",4.16563909595954,661
"Cpeb3",4.16504236733836,662
"Tagln",4.1637864034433,663
"Sec61g",4.15486006852896,664
"Trim41",4.14859145828202,665
"Jmy",4.14109111678504,666
"Lmbrd2",4.13876044224352,667
"Ndufc1",4.13814680973885,668
"Eif4enif1",4.13790294842638,669
"Rbp4",4.11284806683453,670
"Adgrb1",4.11080168736776,671
"Sash1",4.11080168736776,672
"Syf2",4.10544596565607,673
"Mrpl33",4.10483848935124,674
"Uqcc3",4.10483848935124,675
"Atxn1",4.09948229177818,676
"Agap2",4.0959207461735,677
"Ilrun",4.09360396099325,678
"Epm2a",4.08630976907021,679
"Usp7",4.08318126449773,680
"Nxph3",4.08120753833344,681
"Uchl1",4.08120753833344,682
"Ttc7b",4.07775170014746,683
"Ubxn1",4.07570766178593,684
"Pdzd4",4.07448829193496,685
"Smdt1",4.07366421922885,686
"Slc38a11",4.07066400155586,687
"Gatad2b",4.06766647571802,688
"Crim1",4.0599215035819,689
"Snrpb",4.0599215035819,690
"Churc1",4.04703802715677,691
"N4bp1",4.04474547835984,692
"Atp5pf",4.03988102109744,693
"Rpl29",4.03561623165547,694
"Sf3b5",4.03150583014117,695
"Kif1c",4.02929218984568,696
"Txn1",4.02791283370872,697
"Dyrk2",4.02367595724206,698
"Rpl7",4.02114462611329,699
"Ajap1",4.01987473694335,700
"Purg",4.01900168898454,701
"Zeb2os",4.01900168898454,702
"Ncor1",4.01159857472221,703
"Cxxc5",4.00648057025462,704
"Mta1",4.00082334702258,705
"Whamm",3.99915077881226,706
"Rps19bp1",3.99884095912866,707
"Gm10076",3.9895506259858,708
"Washc1",3.98908745376957,709
"Gm8783",3.98788811567459,710
"Ovol2",3.98725887775638,711
"Bex4",3.98221122455145,712
"Ost4",3.98221122455145,713
"Hs6st1",3.98035264097427,714
"Rtn4r",3.97698825372101,715
"Nkiras1",3.97511235724694,716
"Jsrp1",3.97396071359065,717
"Cic",3.97351133599924,718
"Pttg1",3.96634458736919,719
"Rpl18",3.96371987082741,720
"Rpl23a",3.96232531625953,721
"Kmt2d",3.96171355389477,722
"Marcks",3.95362175170431,723
"Phf10",3.95362175170431,724
"Snhg8",3.95195043093508,725
"Brpf3",3.95127959888262,726
"Gm12481",3.94522944348552,727
"Psenen",3.94469327720701,728
"Sall2",3.94275315291904,729
"Imp3",3.93969964941649,730
"Chchd2",3.93940666812548,731
"Chmp5",3.92784633990411,732
"Ndufa4",3.92429453043573,733
"Map3k7",3.92092858768807,734
"Coq10a",3.91283989545374,735
"Cop1",3.91018249818721,736
"Ndufb4",3.91018249818721,737
"Eif3k",3.90913652907953,738
"Ccl2",3.90818020464554,739
"Abl2",3.90785859145966,740
"Smim19",3.90608881842716,741
"Rpl22",3.90329433981895,742
"Ndufb2",3.88724489007729,743
"Mark3",3.8816094597287,744
"Psd",3.87352346072909,745
"Mrps33",3.86975245698769,746
"Ap2s1",3.86897754383718,747
"Pcbd2",3.86897754383718,748
"Mypop",3.86766254531844,749
"Cdk2ap1",3.86242489983798,750
"Atf4",3.86111694711079,751
"Stx4a",3.85633157384294,752
"Fads6",3.85455658542622,753
"Nedd8",3.84397703038815,754
"Rabac1",3.84268758736635,755
"Ggct",3.84225009365003,756
"Tbcb",3.83543939793271,757
"Dbndd2",3.83069035796038,758
"Trir",3.82107535154446,759
"Cisd1",3.81780247331753,760
"Hddc2",3.81768770564956,761
"Car1",3.81367313403328,762
"Rpl9",3.81116240889784,763
"Lyrm4",3.81109133047527,764
"Polr2h",3.80828188898087,765
"Ago2",3.80410584639107,766
"Grk6",3.80032414008611,767
"Crebzf",3.79416033278879,768
"Rims1",3.79090563970154,769
"Pcbp1",3.78753761365343,770
"Panx2",3.78710067383467,771
"Gm14303",3.78296024284789,772
"Atn1",3.78212227441335,773
"Park7",3.77700102990925,774
"Srgap1",3.77625980020827,775
"Wipf3",3.77540037840534,776
"Atp9a",3.77480291899625,777
"Lt1",3.77193551320592,778
"2810001G20Rik",3.76670978671296,779
"Ankrd13b",3.76664406851263,780
"Ppard",3.76625523783662,781
"Polr2g",3.76380633165622,782
"Krt19",3.75802252752778,783
"Prr12",3.75283973415379,784
"Fxyd7",3.752097707221,785
"Psmg4",3.74893817743217,786
"Brsk1",3.7477880341587,787
"Klhl2",3.74745674221304,788
"Shc3",3.74524666553144,789
"Lrrc4",3.74483712275786,790
"Ndufb9",3.72884695766515,791
"Tmem258",3.72884695766515,792
"Trim33",3.72884695766515,793
"Rpl22l1",3.72806315768455,794
"Elavl3",3.7258956339798,795
"Rpl5",3.7258956339798,796
"Prkce",3.72322080596074,797
"Cebpzos",3.72305134760276,798
"Gramd1b",3.72204981227933,799
"Magohb",3.71798980770606,800
"Tulp3",3.7177113129876,801
"Epb41l4aos",3.71686771861559,802
"Zfp329",3.71686771861559,803
"Zdhhc18",3.71619100560516,804
"Ier5",3.71404367531806,805
"Dnajc19",3.70955837929915,806
"Rps5",3.70903181787211,807
"Dbi",3.7043915747903,808
"Rtl8b",3.70202003700956,809
"Gm51875",3.69117927416984,810
"Mecp2",3.68848242234528,811
"Uqcr10",3.68748382013896,812
"Atox1",3.68698763591896,813
"Spred2",3.68627634783658,814
"Ndufs6",3.6749343113893,815
"Eid1",3.67465934954619,816
